state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
23,invhighbp,57.1,51.6,62.4,Proportion,"57.1 (51.6, 62.4)",404,education,Primary,Madhya Pradesh,Central
23,dm_treated,66.4,61.9,70.7,Proportion,"66.4 (61.9, 70.7)",757,education,Secondary,Madhya Pradesh,Central
23,dm_controlled,61,56.4,65.5,Proportion,"61 (56.4, 65.5)",757,education,Secondary,Madhya Pradesh,Central
23,highbp,42.4,38,46.9,Proportion,"42.4 (38, 46.9)",757,education,Secondary,Madhya Pradesh,Central
23,invhighbp,57.6,53.1,62,Proportion,"57.6 (53.1, 62)",757,education,Secondary,Madhya Pradesh,Central
24,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",286,education,Higher,Gujarat,West
24,dm_controlled,58.9,51.3,66.2,Proportion,"58.9 (51.3, 66.2)",286,education,Higher,Gujarat,West
24,highbp,0,0,0,Proportion,"0 (0, 0)",285,education,Higher,Gujarat,West
24,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",285,education,Higher,Gujarat,West
24,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",641,education,No education,Gujarat,West
24,dm_controlled,59.1,54.2,63.8,Proportion,"59.1 (54.2, 63.8)",641,education,No education,Gujarat,West
24,highbp,38.7,33.3,44.4,Proportion,"38.7 (33.3, 44.4)",640,education,No education,Gujarat,West
24,invhighbp,61.3,55.6,66.7,Proportion,"61.3 (55.6, 66.7)",640,education,No education,Gujarat,West
24,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",416,education,Primary,Gujarat,West
24,dm_controlled,53.4,47,59.7,Proportion,"53.4 (47, 59.7)",416,education,Primary,Gujarat,West
24,highbp,40,34,46.3,Proportion,"40 (34, 46.3)",416,education,Primary,Gujarat,West
24,invhighbp,60,53.7,66,Proportion,"60 (53.7, 66)",416,education,Primary,Gujarat,West
24,dm_treated,82.8,79.6,85.7,Proportion,"82.8 (79.6, 85.7)",1083,education,Secondary,Gujarat,West
24,dm_controlled,55.8,51.8,59.7,Proportion,"55.8 (51.8, 59.7)",1083,education,Secondary,Gujarat,West
24,highbp,34,30.5,37.7,Proportion,"34 (30.5, 37.7)",1082,education,Secondary,Gujarat,West
24,invhighbp,66,62.3,69.5,Proportion,"66 (62.3, 69.5)",1082,education,Secondary,Gujarat,West
25,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",29,education,Higher,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_controlled,32.7,18,52,Proportion,"32.7 (18, 52)",29,education,Higher,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,NA,Proportion,"0 (0, NaN)",29,education,Higher,Dadra & Nagar Haveli And Daman & Diu,West
25,invhighbp,NA,0,NA,Proportion,"NaN (0, NaN)",29,education,Higher,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",53,education,No education,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_controlled,51.4,29.4,72.9,Proportion,"51.4 (29.4, 72.9)",53,education,No education,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,NA,Proportion,"0 (0, NaN)",53,education,No education,Dadra & Nagar Haveli And Daman & Diu,West
25,invhighbp,NA,0,NA,Proportion,"NaN (0, NaN)",53,education,No education,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",42,education,Primary,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_controlled,64.9,44.2,81.2,Proportion,"64.9 (44.2, 81.2)",42,education,Primary,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,0,Proportion,"0 (0, 0)",42,education,Primary,Dadra & Nagar Haveli And Daman & Diu,West
25,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",42,education,Primary,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",99,education,Secondary,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_controlled,46,32.3,60.3,Proportion,"46 (32.3, 60.3)",99,education,Secondary,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,25.7,16.5,37.7,Proportion,"25.7 (16.5, 37.7)",99,education,Secondary,Dadra & Nagar Haveli And Daman & Diu,West
25,invhighbp,74.3,62.3,83.5,Proportion,"74.3 (62.3, 83.5)",99,education,Secondary,Dadra & Nagar Haveli And Daman & Diu,West
27,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",379,education,Higher,Maharashtra,West
27,dm_controlled,69.6,62.3,76,Proportion,"69.6 (62.3, 76)",379,education,Higher,Maharashtra,West
27,highbp,31.7,25.7,38.4,Proportion,"31.7 (25.7, 38.4)",379,education,Higher,Maharashtra,West
27,invhighbp,68.3,61.6,74.3,Proportion,"68.3 (61.6, 74.3)",379,education,Higher,Maharashtra,West
27,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",620,education,No education,Maharashtra,West
27,dm_controlled,56.1,50.3,61.7,Proportion,"56.1 (50.3, 61.7)",620,education,No education,Maharashtra,West
27,highbp,45.2,39.5,51,Proportion,"45.2 (39.5, 51)",617,education,No education,Maharashtra,West
27,invhighbp,54.8,49,60.5,Proportion,"54.8 (49, 60.5)",617,education,No education,Maharashtra,West
27,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",557,education,Primary,Maharashtra,West
27,dm_controlled,57,51.4,62.4,Proportion,"57 (51.4, 62.4)",557,education,Primary,Maharashtra,West
27,highbp,43.1,37.6,48.8,Proportion,"43.1 (37.6, 48.8)",557,education,Primary,Maharashtra,West
27,invhighbp,56.9,51.2,62.4,Proportion,"56.9 (51.2, 62.4)",557,education,Primary,Maharashtra,West
27,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1283,education,Secondary,Maharashtra,West
27,dm_controlled,61.1,57,65.1,Proportion,"61.1 (57, 65.1)",1283,education,Secondary,Maharashtra,West
27,highbp,37.9,34.3,41.5,Proportion,"37.9 (34.3, 41.5)",1282,education,Secondary,Maharashtra,West
27,invhighbp,62.1,58.5,65.7,Proportion,"62.1 (58.5, 65.7)",1282,education,Secondary,Maharashtra,West
28,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",165,education,Higher,Andhra Pradesh,South
28,dm_controlled,46.5,39,54.3,Proportion,"46.5 (39, 54.3)",165,education,Higher,Andhra Pradesh,South
28,highbp,34.6,26.8,43.4,Proportion,"34.6 (26.8, 43.4)",165,education,Higher,Andhra Pradesh,South
28,invhighbp,65.4,56.6,73.2,Proportion,"65.4 (56.6, 73.2)",165,education,Higher,Andhra Pradesh,South
28,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",757,education,No education,Andhra Pradesh,South
28,dm_controlled,45.9,42,49.9,Proportion,"45.9 (42, 49.9)",757,education,No education,Andhra Pradesh,South
28,highbp,46,42.4,49.7,Proportion,"46 (42.4, 49.7)",756,education,No education,Andhra Pradesh,South
28,invhighbp,54,50.3,57.6,Proportion,"54 (50.3, 57.6)",756,education,No education,Andhra Pradesh,South
28,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",395,education,Primary,Andhra Pradesh,South
28,dm_controlled,50.5,45.1,55.9,Proportion,"50.5 (45.1, 55.9)",395,education,Primary,Andhra Pradesh,South
28,highbp,35.3,30.3,40.7,Proportion,"35.3 (30.3, 40.7)",395,education,Primary,Andhra Pradesh,South
28,invhighbp,64.7,59.3,69.7,Proportion,"64.7 (59.3, 69.7)",395,education,Primary,Andhra Pradesh,South
28,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",652,education,Secondary,Andhra Pradesh,South
28,dm_controlled,50.1,46.1,54.2,Proportion,"50.1 (46.1, 54.2)",652,education,Secondary,Andhra Pradesh,South
28,highbp,38.6,34.6,42.9,Proportion,"38.6 (34.6, 42.9)",651,education,Secondary,Andhra Pradesh,South
28,invhighbp,61.4,57.1,65.4,Proportion,"61.4 (57.1, 65.4)",651,education,Secondary,Andhra Pradesh,South
29,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",330,education,Higher,Karnataka,South
29,dm_controlled,56.5,49.8,62.9,Proportion,"56.5 (49.8, 62.9)",330,education,Higher,Karnataka,South
29,highbp,43.6,35.8,51.7,Proportion,"43.6 (35.8, 51.7)",330,education,Higher,Karnataka,South
29,invhighbp,56.4,48.3,64.2,Proportion,"56.4 (48.3, 64.2)",330,education,Higher,Karnataka,South
29,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1052,education,No education,Karnataka,South
29,dm_controlled,55.3,51.1,59.5,Proportion,"55.3 (51.1, 59.5)",1052,education,No education,Karnataka,South
29,highbp,42.4,38.4,46.6,Proportion,"42.4 (38.4, 46.6)",1047,education,No education,Karnataka,South
29,invhighbp,57.6,53.4,61.6,Proportion,"57.6 (53.4, 61.6)",1047,education,No education,Karnataka,South
29,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",633,education,Primary,Karnataka,South
29,dm_controlled,47,41.9,52.1,Proportion,"47 (41.9, 52.1)",633,education,Primary,Karnataka,South
29,highbp,46.6,41.1,52.2,Proportion,"46.6 (41.1, 52.2)",631,education,Primary,Karnataka,South
29,invhighbp,53.4,47.8,58.9,Proportion,"53.4 (47.8, 58.9)",631,education,Primary,Karnataka,South
29,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1407,education,Secondary,Karnataka,South
29,dm_controlled,48.3,43.9,52.7,Proportion,"48.3 (43.9, 52.7)",1407,education,Secondary,Karnataka,South
29,highbp,41.8,37.1,46.6,Proportion,"41.8 (37.1, 46.6)",1405,education,Secondary,Karnataka,South
29,invhighbp,58.2,53.4,62.9,Proportion,"58.2 (53.4, 62.9)",1405,education,Secondary,Karnataka,South
30,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",83,education,Higher,Goa,West
30,dm_controlled,57.3,43.6,70,Proportion,"57.3 (43.6, 70)",83,education,Higher,Goa,West
30,highbp,37.1,26,49.8,Proportion,"37.1 (26, 49.8)",83,education,Higher,Goa,West
30,invhighbp,62.9,50.2,74,Proportion,"62.9 (50.2, 74)",83,education,Higher,Goa,West
30,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",75,education,No education,Goa,West
30,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",75,education,No education,Goa,West
30,highbp,35.6,24.7,48.3,Proportion,"35.6 (24.7, 48.3)",75,education,No education,Goa,West
30,invhighbp,64.4,51.7,75.3,Proportion,"64.4 (51.7, 75.3)",75,education,No education,Goa,West
30,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",84,education,Primary,Goa,West
30,dm_controlled,57.1,46.7,66.8,Proportion,"57.1 (46.7, 66.8)",84,education,Primary,Goa,West
30,highbp,33.6,23.6,45.4,Proportion,"33.6 (23.6, 45.4)",84,education,Primary,Goa,West
30,invhighbp,66.4,54.6,76.4,Proportion,"66.4 (54.6, 76.4)",84,education,Primary,Goa,West
30,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",250,education,Secondary,Goa,West
30,dm_controlled,46,38.4,53.8,Proportion,"46 (38.4, 53.8)",250,education,Secondary,Goa,West
30,highbp,32.9,26.7,39.9,Proportion,"32.9 (26.7, 39.9)",250,education,Secondary,Goa,West
30,invhighbp,67.1,60.1,73.3,Proportion,"67.1 (60.1, 73.3)",250,education,Secondary,Goa,West
31,dm_treated,NA,0,NA,Proportion,"NaN (0, NaN)",23,education,Higher,Lakshadweep,South
31,dm_controlled,63.1,38.1,82.6,Proportion,"63.1 (38.1, 82.6)",23,education,Higher,Lakshadweep,South
31,highbp,38.3,19.9,60.8,Proportion,"38.3 (19.9, 60.8)",23,education,Higher,Lakshadweep,South
31,invhighbp,61.7,39.2,80.1,Proportion,"61.7 (39.2, 80.1)",23,education,Higher,Lakshadweep,South
31,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",36,education,No education,Lakshadweep,South
31,dm_controlled,53.5,35.6,70.5,Proportion,"53.5 (35.6, 70.5)",36,education,No education,Lakshadweep,South
31,highbp,NA,0,NA,Proportion,"NaN (0, NaN)",36,education,No education,Lakshadweep,South
31,invhighbp,0,0,NA,Proportion,"0 (0, NaN)",36,education,No education,Lakshadweep,South
31,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",88,education,Primary,Lakshadweep,South
31,dm_controlled,53.5,36.8,69.5,Proportion,"53.5 (36.8, 69.5)",88,education,Primary,Lakshadweep,South
31,highbp,52,41.5,62.4,Proportion,"52 (41.5, 62.4)",88,education,Primary,Lakshadweep,South
31,invhighbp,48,37.6,58.5,Proportion,"48 (37.6, 58.5)",88,education,Primary,Lakshadweep,South
31,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",120,education,Secondary,Lakshadweep,South
31,dm_controlled,60.1,50.4,69.1,Proportion,"60.1 (50.4, 69.1)",120,education,Secondary,Lakshadweep,South
31,highbp,46.8,36.3,57.6,Proportion,"46.8 (36.3, 57.6)",120,education,Secondary,Lakshadweep,South
31,invhighbp,53.2,42.4,63.7,Proportion,"53.2 (42.4, 63.7)",120,education,Secondary,Lakshadweep,South
32,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",494,education,Higher,Kerala,South
32,dm_controlled,63.8,59.2,68.2,Proportion,"63.8 (59.2, 68.2)",494,education,Higher,Kerala,South
32,highbp,34.5,30.1,39.1,Proportion,"34.5 (30.1, 39.1)",493,education,Higher,Kerala,South
32,invhighbp,65.5,60.9,69.9,Proportion,"65.5 (60.9, 69.9)",493,education,Higher,Kerala,South
32,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",283,education,No education,Kerala,South
32,dm_controlled,61.9,55.3,68,Proportion,"61.9 (55.3, 68)",283,education,No education,Kerala,South
32,highbp,49.7,43,56.4,Proportion,"49.7 (43, 56.4)",281,education,No education,Kerala,South
32,invhighbp,50.3,43.6,57,Proportion,"50.3 (43.6, 57)",281,education,No education,Kerala,South
32,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1152,education,Primary,Kerala,South
32,dm_controlled,56.8,53.6,59.9,Proportion,"56.8 (53.6, 59.9)",1152,education,Primary,Kerala,South
32,highbp,45.3,41.9,48.7,Proportion,"45.3 (41.9, 48.7)",1151,education,Primary,Kerala,South
32,invhighbp,54.7,51.3,58.1,Proportion,"54.7 (51.3, 58.1)",1151,education,Primary,Kerala,South
32,dm_treated,82.6,80.6,84.4,Proportion,"82.6 (80.6, 84.4)",2578,education,Secondary,Kerala,South
32,dm_controlled,55.2,53,57.4,Proportion,"55.2 (53, 57.4)",2578,education,Secondary,Kerala,South
32,highbp,38.2,36.1,40.4,Proportion,"38.2 (36.1, 40.4)",2573,education,Secondary,Kerala,South
32,invhighbp,61.8,59.6,63.9,Proportion,"61.8 (59.6, 63.9)",2573,education,Secondary,Kerala,South
33,dm_treated,58.9,52.4,65.1,Proportion,"58.9 (52.4, 65.1)",1008,education,Higher,Tamil Nadu,South
33,dm_controlled,67.2,62.7,71.4,Proportion,"67.2 (62.7, 71.4)",1008,education,Higher,Tamil Nadu,South
33,highbp,29.7,26,33.6,Proportion,"29.7 (26, 33.6)",1008,education,Higher,Tamil Nadu,South
33,invhighbp,70.3,66.4,74,Proportion,"70.3 (66.4, 74)",1008,education,Higher,Tamil Nadu,South
33,dm_treated,75.9,71.1,80.2,Proportion,"75.9 (71.1, 80.2)",1643,education,No education,Tamil Nadu,South
33,dm_controlled,59.6,56.4,62.8,Proportion,"59.6 (56.4, 62.8)",1643,education,No education,Tamil Nadu,South
33,highbp,39.8,37,42.6,Proportion,"39.8 (37, 42.6)",1640,education,No education,Tamil Nadu,South
33,invhighbp,60.2,57.4,63,Proportion,"60.2 (57.4, 63)",1640,education,No education,Tamil Nadu,South
33,dm_treated,69.2,64.2,73.7,Proportion,"69.2 (64.2, 73.7)",1643,education,Primary,Tamil Nadu,South
33,dm_controlled,54.1,50.1,57.9,Proportion,"54.1 (50.1, 57.9)",1643,education,Primary,Tamil Nadu,South
33,highbp,39.8,37.1,42.7,Proportion,"39.8 (37.1, 42.7)",1642,education,Primary,Tamil Nadu,South
33,invhighbp,60.2,57.3,62.9,Proportion,"60.2 (57.3, 62.9)",1642,education,Primary,Tamil Nadu,South
33,dm_treated,69.3,64.8,73.5,Proportion,"69.3 (64.8, 73.5)",3212,education,Secondary,Tamil Nadu,South
33,dm_controlled,56,53,59,Proportion,"56 (53, 59)",3212,education,Secondary,Tamil Nadu,South
33,highbp,35.2,32.9,37.6,Proportion,"35.2 (32.9, 37.6)",3210,education,Secondary,Tamil Nadu,South
33,invhighbp,64.8,62.4,67.1,Proportion,"64.8 (62.4, 67.1)",3210,education,Secondary,Tamil Nadu,South
34,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",158,education,Higher,Puducherry,South
34,dm_controlled,53.3,38.8,67.3,Proportion,"53.3 (38.8, 67.3)",158,education,Higher,Puducherry,South
34,highbp,37,22.2,54.7,Proportion,"37 (22.2, 54.7)",157,education,Higher,Puducherry,South
34,invhighbp,63,45.3,77.8,Proportion,"63 (45.3, 77.8)",157,education,Higher,Puducherry,South
34,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",155,education,No education,Puducherry,South
34,dm_controlled,52.3,38,66.2,Proportion,"52.3 (38, 66.2)",155,education,No education,Puducherry,South
34,highbp,24.8,15.9,36.6,Proportion,"24.8 (15.9, 36.6)",155,education,No education,Puducherry,South
34,invhighbp,75.2,63.4,84.1,Proportion,"75.2 (63.4, 84.1)",155,education,No education,Puducherry,South
34,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",222,education,Primary,Puducherry,South
34,dm_controlled,55.8,42.4,68.3,Proportion,"55.8 (42.4, 68.3)",222,education,Primary,Puducherry,South
34,highbp,38.3,26.9,51.2,Proportion,"38.3 (26.9, 51.2)",222,education,Primary,Puducherry,South
34,invhighbp,61.7,48.8,73.1,Proportion,"61.7 (48.8, 73.1)",222,education,Primary,Puducherry,South
34,dm_treated,86,78.4,91.3,Proportion,"86 (78.4, 91.3)",587,education,Secondary,Puducherry,South
34,dm_controlled,58.8,51,66.2,Proportion,"58.8 (51, 66.2)",587,education,Secondary,Puducherry,South
34,highbp,33.7,27,41.1,Proportion,"33.7 (27, 41.1)",587,education,Secondary,Puducherry,South
34,invhighbp,66.3,58.9,73,Proportion,"66.3 (58.9, 73)",587,education,Secondary,Puducherry,South
35,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",39,education,Higher,Andaman & Nicobar Islands,South
35,dm_controlled,62.3,44.3,77.4,Proportion,"62.3 (44.3, 77.4)",39,education,Higher,Andaman & Nicobar Islands,South
35,highbp,35.3,21.8,51.8,Proportion,"35.3 (21.8, 51.8)",39,education,Higher,Andaman & Nicobar Islands,South
35,invhighbp,64.7,48.2,78.2,Proportion,"64.7 (48.2, 78.2)",39,education,Higher,Andaman & Nicobar Islands,South
35,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",107,education,No education,Andaman & Nicobar Islands,South
35,dm_controlled,61.3,48.3,72.9,Proportion,"61.3 (48.3, 72.9)",107,education,No education,Andaman & Nicobar Islands,South
35,highbp,43.5,33.1,54.5,Proportion,"43.5 (33.1, 54.5)",107,education,No education,Andaman & Nicobar Islands,South
35,invhighbp,56.5,45.5,66.9,Proportion,"56.5 (45.5, 66.9)",107,education,No education,Andaman & Nicobar Islands,South
35,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",79,education,Primary,Andaman & Nicobar Islands,South
35,dm_controlled,49.4,38.7,60.1,Proportion,"49.4 (38.7, 60.1)",79,education,Primary,Andaman & Nicobar Islands,South
35,highbp,48.8,37.5,60.2,Proportion,"48.8 (37.5, 60.2)",79,education,Primary,Andaman & Nicobar Islands,South
35,invhighbp,51.2,39.8,62.5,Proportion,"51.2 (39.8, 62.5)",79,education,Primary,Andaman & Nicobar Islands,South
35,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",190,education,Secondary,Andaman & Nicobar Islands,South
35,dm_controlled,48.8,38.7,59,Proportion,"48.8 (38.7, 59)",190,education,Secondary,Andaman & Nicobar Islands,South
35,highbp,37.9,29.7,46.9,Proportion,"37.9 (29.7, 46.9)",190,education,Secondary,Andaman & Nicobar Islands,South
35,invhighbp,62.1,53.1,70.3,Proportion,"62.1 (53.1, 70.3)",190,education,Secondary,Andaman & Nicobar Islands,South
36,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",318,education,Higher,Telangana,South
36,dm_controlled,56.9,49.8,63.8,Proportion,"56.9 (49.8, 63.8)",318,education,Higher,Telangana,South
36,highbp,40.2,32.8,47.9,Proportion,"40.2 (32.8, 47.9)",317,education,Higher,Telangana,South
36,invhighbp,59.8,52.1,67.2,Proportion,"59.8 (52.1, 67.2)",317,education,Higher,Telangana,South
36,dm_treated,86.3,83.9,88.3,Proportion,"86.3 (83.9, 88.3)",1624,education,No education,Telangana,South
36,dm_controlled,59.7,56.6,62.7,Proportion,"59.7 (56.6, 62.7)",1624,education,No education,Telangana,South
36,highbp,37.9,35,41,Proportion,"37.9 (35, 41)",1622,education,No education,Telangana,South
36,invhighbp,62.1,59,65,Proportion,"62.1 (59, 65)",1622,education,No education,Telangana,South
36,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",450,education,Primary,Telangana,South
36,dm_controlled,55.9,50.1,61.5,Proportion,"55.9 (50.1, 61.5)",450,education,Primary,Telangana,South
36,highbp,42.9,37.5,48.5,Proportion,"42.9 (37.5, 48.5)",448,education,Primary,Telangana,South
36,invhighbp,57.1,51.5,62.5,Proportion,"57.1 (51.5, 62.5)",448,education,Primary,Telangana,South
36,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1044,education,Secondary,Telangana,South
36,dm_controlled,55.8,51.7,59.9,Proportion,"55.8 (51.7, 59.9)",1044,education,Secondary,Telangana,South
36,highbp,41.1,37.2,45.2,Proportion,"41.1 (37.2, 45.2)",1039,education,Secondary,Telangana,South
36,invhighbp,58.9,54.8,62.8,Proportion,"58.9 (54.8, 62.8)",1039,education,Secondary,Telangana,South
37,dm_treated,0,0,0,Proportion,"0 (0, 0)",51,education,Higher,Ladakh,North
37,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",51,education,Higher,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",51,education,Higher,Ladakh,North
37,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",51,education,Higher,Ladakh,North
37,dm_treated,35.6,20.6,54.1,Proportion,"35.6 (20.6, 54.1)",183,education,No education,Ladakh,North
37,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",183,education,No education,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",183,education,No education,Ladakh,North
37,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",183,education,No education,Ladakh,North
37,dm_treated,53.5,24.7,80.1,Proportion,"53.5 (24.7, 80.1)",16,education,Primary,Ladakh,North
37,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",16,education,Primary,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",16,education,Primary,Ladakh,North
37,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",16,education,Primary,Ladakh,North
37,dm_treated,0,0,0,Proportion,"0 (0, 0)",141,education,Secondary,Ladakh,North
37,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",141,education,Secondary,Ladakh,North
