state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
20,dm_untreated,45.8,34.9,57.1,Proportion,"45.8 (34.9, 57.1)",301,education,Higher,Jharkhand,East
20,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",301,education,Higher,Jharkhand,East
20,highbp,0,0,0,Proportion,"0 (0, 0)",301,education,Higher,Jharkhand,East
20,dm_untreated,56.8,50.8,62.7,Proportion,"56.8 (50.8, 62.7)",672,education,No education,Jharkhand,East
20,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",672,education,No education,Jharkhand,East
20,highbp,34.8,30.3,39.7,Proportion,"34.8 (30.3, 39.7)",672,education,No education,Jharkhand,East
20,dm_untreated,61.8,52.8,70,Proportion,"61.8 (52.8, 70)",272,education,Primary,Jharkhand,East
20,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",272,education,Primary,Jharkhand,East
20,highbp,0,0,0,Proportion,"0 (0, 0)",272,education,Primary,Jharkhand,East
20,dm_untreated,60.5,53.7,66.8,Proportion,"60.5 (53.7, 66.8)",864,education,Secondary,Jharkhand,East
20,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",864,education,Secondary,Jharkhand,East
20,highbp,0,0,0,Proportion,"0 (0, 0)",864,education,Secondary,Jharkhand,East
21,dm_untreated,0,0,0,Proportion,"0 (0, 0)",291,education,Higher,Odisha,East
21,dm_uncontrolled,42.5,35.5,49.9,Proportion,"42.5 (35.5, 49.9)",291,education,Higher,Odisha,East
21,highbp,33.6,28.3,39.4,Proportion,"33.6 (28.3, 39.4)",290,education,Higher,Odisha,East
21,dm_untreated,33.4,27.6,39.8,Proportion,"33.4 (27.6, 39.8)",449,education,No education,Odisha,East
21,dm_uncontrolled,40.5,35.1,46.1,Proportion,"40.5 (35.1, 46.1)",449,education,No education,Odisha,East
21,highbp,35.9,31.1,40.9,Proportion,"35.9 (31.1, 40.9)",448,education,No education,Odisha,East
21,dm_untreated,29.1,23.9,34.9,Proportion,"29.1 (23.9, 34.9)",507,education,Primary,Odisha,East
21,dm_uncontrolled,41.8,36.5,47.2,Proportion,"41.8 (36.5, 47.2)",507,education,Primary,Odisha,East
21,highbp,38.2,33.3,43.4,Proportion,"38.2 (33.3, 43.4)",505,education,Primary,Odisha,East
21,dm_untreated,28.6,24.1,33.5,Proportion,"28.6 (24.1, 33.5)",1089,education,Secondary,Odisha,East
21,dm_uncontrolled,45.2,41,49.5,Proportion,"45.2 (41, 49.5)",1089,education,Secondary,Odisha,East
21,highbp,34.2,31,37.5,Proportion,"34.2 (31, 37.5)",1088,education,Secondary,Odisha,East
22,dm_untreated,37.7,26.5,50.4,Proportion,"37.7 (26.5, 50.4)",209,education,Higher,Chhattisgarh,Central
22,dm_uncontrolled,29.9,22.5,38.5,Proportion,"29.9 (22.5, 38.5)",209,education,Higher,Chhattisgarh,Central
22,highbp,40.6,33,48.6,Proportion,"40.6 (33, 48.6)",209,education,Higher,Chhattisgarh,Central
22,dm_untreated,45.9,38.7,53.3,Proportion,"45.9 (38.7, 53.3)",475,education,No education,Chhattisgarh,Central
22,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",475,education,No education,Chhattisgarh,Central
22,highbp,50.2,45.1,55.3,Proportion,"50.2 (45.1, 55.3)",474,education,No education,Chhattisgarh,Central
22,dm_untreated,39,32.1,46.3,Proportion,"39 (32.1, 46.3)",292,education,Primary,Chhattisgarh,Central
22,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",292,education,Primary,Chhattisgarh,Central
22,highbp,43.5,36.9,50.4,Proportion,"43.5 (36.9, 50.4)",292,education,Primary,Chhattisgarh,Central
22,dm_untreated,45.2,38.1,52.4,Proportion,"45.2 (38.1, 52.4)",591,education,Secondary,Chhattisgarh,Central
22,dm_uncontrolled,27,22.4,32.1,Proportion,"27 (22.4, 32.1)",591,education,Secondary,Chhattisgarh,Central
22,highbp,40.9,36.5,45.5,Proportion,"40.9 (36.5, 45.5)",589,education,Secondary,Chhattisgarh,Central
23,dm_untreated,31.7,25.1,39.2,Proportion,"31.7 (25.1, 39.2)",352,education,Higher,Madhya Pradesh,Central
23,dm_uncontrolled,40.2,34,46.7,Proportion,"40.2 (34, 46.7)",352,education,Higher,Madhya Pradesh,Central
23,highbp,38.3,32,44.9,Proportion,"38.3 (32, 44.9)",350,education,Higher,Madhya Pradesh,Central
23,dm_untreated,28.5,24.3,33.2,Proportion,"28.5 (24.3, 33.2)",609,education,No education,Madhya Pradesh,Central
23,dm_uncontrolled,40.8,36.5,45.4,Proportion,"40.8 (36.5, 45.4)",609,education,No education,Madhya Pradesh,Central
23,highbp,44.6,40,49.2,Proportion,"44.6 (40, 49.2)",609,education,No education,Madhya Pradesh,Central
23,dm_untreated,32.2,27,37.8,Proportion,"32.2 (27, 37.8)",404,education,Primary,Madhya Pradesh,Central
23,dm_uncontrolled,37.1,32,42.5,Proportion,"37.1 (32, 42.5)",404,education,Primary,Madhya Pradesh,Central
23,highbp,42.9,37.6,48.4,Proportion,"42.9 (37.6, 48.4)",404,education,Primary,Madhya Pradesh,Central
23,dm_untreated,33.6,29.3,38.1,Proportion,"33.6 (29.3, 38.1)",757,education,Secondary,Madhya Pradesh,Central
23,dm_uncontrolled,39,34.5,43.6,Proportion,"39 (34.5, 43.6)",757,education,Secondary,Madhya Pradesh,Central
23,highbp,42.4,38,46.9,Proportion,"42.4 (38, 46.9)",757,education,Secondary,Madhya Pradesh,Central
24,dm_untreated,0,0,0,Proportion,"0 (0, 0)",286,education,Higher,Gujarat,West
24,dm_uncontrolled,41.1,33.8,48.7,Proportion,"41.1 (33.8, 48.7)",286,education,Higher,Gujarat,West
24,highbp,0,0,0,Proportion,"0 (0, 0)",285,education,Higher,Gujarat,West
24,dm_untreated,0,0,0,Proportion,"0 (0, 0)",641,education,No education,Gujarat,West
24,dm_uncontrolled,40.9,36.2,45.8,Proportion,"40.9 (36.2, 45.8)",641,education,No education,Gujarat,West
24,highbp,38.7,33.3,44.4,Proportion,"38.7 (33.3, 44.4)",640,education,No education,Gujarat,West
24,dm_untreated,0,0,0,Proportion,"0 (0, 0)",416,education,Primary,Gujarat,West
24,dm_uncontrolled,46.6,40.3,53,Proportion,"46.6 (40.3, 53)",416,education,Primary,Gujarat,West
24,highbp,40,34,46.3,Proportion,"40 (34, 46.3)",416,education,Primary,Gujarat,West
24,dm_untreated,17.2,14.3,20.4,Proportion,"17.2 (14.3, 20.4)",1083,education,Secondary,Gujarat,West
24,dm_uncontrolled,44.2,40.3,48.2,Proportion,"44.2 (40.3, 48.2)",1083,education,Secondary,Gujarat,West
24,highbp,34,30.5,37.7,Proportion,"34 (30.5, 37.7)",1082,education,Secondary,Gujarat,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",29,education,Higher,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,67.3,48,82,Proportion,"67.3 (48, 82)",29,education,Higher,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,NA,Proportion,"0 (0, NaN)",29,education,Higher,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",53,education,No education,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,48.6,27.1,70.6,Proportion,"48.6 (27.1, 70.6)",53,education,No education,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,NA,Proportion,"0 (0, NaN)",53,education,No education,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",42,education,Primary,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,35.1,18.8,55.8,Proportion,"35.1 (18.8, 55.8)",42,education,Primary,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,0,Proportion,"0 (0, 0)",42,education,Primary,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",99,education,Secondary,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,54,39.7,67.7,Proportion,"54 (39.7, 67.7)",99,education,Secondary,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,25.7,16.5,37.7,Proportion,"25.7 (16.5, 37.7)",99,education,Secondary,Dadra & Nagar Haveli And Daman & Diu,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",379,education,Higher,Maharashtra,West
27,dm_uncontrolled,30.4,24,37.7,Proportion,"30.4 (24, 37.7)",379,education,Higher,Maharashtra,West
27,highbp,31.7,25.7,38.4,Proportion,"31.7 (25.7, 38.4)",379,education,Higher,Maharashtra,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",620,education,No education,Maharashtra,West
27,dm_uncontrolled,43.9,38.3,49.7,Proportion,"43.9 (38.3, 49.7)",620,education,No education,Maharashtra,West
27,highbp,45.2,39.5,51,Proportion,"45.2 (39.5, 51)",617,education,No education,Maharashtra,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",557,education,Primary,Maharashtra,West
27,dm_uncontrolled,43,37.6,48.6,Proportion,"43 (37.6, 48.6)",557,education,Primary,Maharashtra,West
27,highbp,43.1,37.6,48.8,Proportion,"43.1 (37.6, 48.8)",557,education,Primary,Maharashtra,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",1283,education,Secondary,Maharashtra,West
27,dm_uncontrolled,38.9,34.9,43,Proportion,"38.9 (34.9, 43)",1283,education,Secondary,Maharashtra,West
27,highbp,37.9,34.3,41.5,Proportion,"37.9 (34.3, 41.5)",1282,education,Secondary,Maharashtra,West
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",165,education,Higher,Andhra Pradesh,South
28,dm_uncontrolled,53.5,45.7,61,Proportion,"53.5 (45.7, 61)",165,education,Higher,Andhra Pradesh,South
28,highbp,34.6,26.8,43.4,Proportion,"34.6 (26.8, 43.4)",165,education,Higher,Andhra Pradesh,South
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",757,education,No education,Andhra Pradesh,South
28,dm_uncontrolled,54.1,50.1,58,Proportion,"54.1 (50.1, 58)",757,education,No education,Andhra Pradesh,South
28,highbp,46,42.4,49.7,Proportion,"46 (42.4, 49.7)",756,education,No education,Andhra Pradesh,South
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",395,education,Primary,Andhra Pradesh,South
28,dm_uncontrolled,49.5,44.1,54.9,Proportion,"49.5 (44.1, 54.9)",395,education,Primary,Andhra Pradesh,South
28,highbp,35.3,30.3,40.7,Proportion,"35.3 (30.3, 40.7)",395,education,Primary,Andhra Pradesh,South
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",652,education,Secondary,Andhra Pradesh,South
28,dm_uncontrolled,49.9,45.8,53.9,Proportion,"49.9 (45.8, 53.9)",652,education,Secondary,Andhra Pradesh,South
28,highbp,38.6,34.6,42.9,Proportion,"38.6 (34.6, 42.9)",651,education,Secondary,Andhra Pradesh,South
29,dm_untreated,0,0,0,Proportion,"0 (0, 0)",330,education,Higher,Karnataka,South
29,dm_uncontrolled,43.5,37.1,50.2,Proportion,"43.5 (37.1, 50.2)",330,education,Higher,Karnataka,South
29,highbp,43.6,35.8,51.7,Proportion,"43.6 (35.8, 51.7)",330,education,Higher,Karnataka,South
29,dm_untreated,0,0,0,Proportion,"0 (0, 0)",1052,education,No education,Karnataka,South
29,dm_uncontrolled,44.7,40.5,48.9,Proportion,"44.7 (40.5, 48.9)",1052,education,No education,Karnataka,South
29,highbp,42.4,38.4,46.6,Proportion,"42.4 (38.4, 46.6)",1047,education,No education,Karnataka,South
29,dm_untreated,0,0,0,Proportion,"0 (0, 0)",633,education,Primary,Karnataka,South
29,dm_uncontrolled,53,47.9,58.1,Proportion,"53 (47.9, 58.1)",633,education,Primary,Karnataka,South
29,highbp,46.6,41.1,52.2,Proportion,"46.6 (41.1, 52.2)",631,education,Primary,Karnataka,South
29,dm_untreated,0,0,0,Proportion,"0 (0, 0)",1407,education,Secondary,Karnataka,South
29,dm_uncontrolled,51.7,47.3,56.1,Proportion,"51.7 (47.3, 56.1)",1407,education,Secondary,Karnataka,South
29,highbp,41.8,37.1,46.6,Proportion,"41.8 (37.1, 46.6)",1405,education,Secondary,Karnataka,South
30,dm_untreated,0,0,0,Proportion,"0 (0, 0)",83,education,Higher,Goa,West
30,dm_uncontrolled,42.7,30,56.4,Proportion,"42.7 (30, 56.4)",83,education,Higher,Goa,West
30,highbp,37.1,26,49.8,Proportion,"37.1 (26, 49.8)",83,education,Higher,Goa,West
30,dm_untreated,0,0,0,Proportion,"0 (0, 0)",75,education,No education,Goa,West
30,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",75,education,No education,Goa,West
30,highbp,35.6,24.7,48.3,Proportion,"35.6 (24.7, 48.3)",75,education,No education,Goa,West
30,dm_untreated,0,0,0,Proportion,"0 (0, 0)",84,education,Primary,Goa,West
30,dm_uncontrolled,42.9,33.2,53.3,Proportion,"42.9 (33.2, 53.3)",84,education,Primary,Goa,West
30,highbp,33.6,23.6,45.4,Proportion,"33.6 (23.6, 45.4)",84,education,Primary,Goa,West
30,dm_untreated,0,0,0,Proportion,"0 (0, 0)",250,education,Secondary,Goa,West
30,dm_uncontrolled,54,46.2,61.6,Proportion,"54 (46.2, 61.6)",250,education,Secondary,Goa,West
30,highbp,32.9,26.7,39.9,Proportion,"32.9 (26.7, 39.9)",250,education,Secondary,Goa,West
31,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",23,education,Higher,Lakshadweep,South
31,dm_uncontrolled,36.9,17.4,61.9,Proportion,"36.9 (17.4, 61.9)",23,education,Higher,Lakshadweep,South
31,highbp,38.3,19.9,60.8,Proportion,"38.3 (19.9, 60.8)",23,education,Higher,Lakshadweep,South
31,dm_untreated,0,0,0,Proportion,"0 (0, 0)",36,education,No education,Lakshadweep,South
31,dm_uncontrolled,46.5,29.5,64.4,Proportion,"46.5 (29.5, 64.4)",36,education,No education,Lakshadweep,South
31,highbp,NA,0,NA,Proportion,"NaN (0, NaN)",36,education,No education,Lakshadweep,South
31,dm_untreated,0,0,0,Proportion,"0 (0, 0)",88,education,Primary,Lakshadweep,South
31,dm_uncontrolled,46.5,30.5,63.2,Proportion,"46.5 (30.5, 63.2)",88,education,Primary,Lakshadweep,South
31,highbp,52,41.5,62.4,Proportion,"52 (41.5, 62.4)",88,education,Primary,Lakshadweep,South
31,dm_untreated,0,0,0,Proportion,"0 (0, 0)",120,education,Secondary,Lakshadweep,South
31,dm_uncontrolled,39.9,30.9,49.6,Proportion,"39.9 (30.9, 49.6)",120,education,Secondary,Lakshadweep,South
31,highbp,46.8,36.3,57.6,Proportion,"46.8 (36.3, 57.6)",120,education,Secondary,Lakshadweep,South
32,dm_untreated,0,0,0,Proportion,"0 (0, 0)",494,education,Higher,Kerala,South
32,dm_uncontrolled,36.2,31.8,40.8,Proportion,"36.2 (31.8, 40.8)",494,education,Higher,Kerala,South
32,highbp,34.5,30.1,39.1,Proportion,"34.5 (30.1, 39.1)",493,education,Higher,Kerala,South
32,dm_untreated,0,0,0,Proportion,"0 (0, 0)",283,education,No education,Kerala,South
32,dm_uncontrolled,38.1,32,44.7,Proportion,"38.1 (32, 44.7)",283,education,No education,Kerala,South
32,highbp,49.7,43,56.4,Proportion,"49.7 (43, 56.4)",281,education,No education,Kerala,South
32,dm_untreated,0,0,0,Proportion,"0 (0, 0)",1152,education,Primary,Kerala,South
32,dm_uncontrolled,43.2,40.1,46.4,Proportion,"43.2 (40.1, 46.4)",1152,education,Primary,Kerala,South
32,highbp,45.3,41.9,48.7,Proportion,"45.3 (41.9, 48.7)",1151,education,Primary,Kerala,South
32,dm_untreated,17.4,15.6,19.4,Proportion,"17.4 (15.6, 19.4)",2578,education,Secondary,Kerala,South
32,dm_uncontrolled,44.8,42.6,47,Proportion,"44.8 (42.6, 47)",2578,education,Secondary,Kerala,South
32,highbp,38.2,36.1,40.4,Proportion,"38.2 (36.1, 40.4)",2573,education,Secondary,Kerala,South
33,dm_untreated,41.1,34.9,47.6,Proportion,"41.1 (34.9, 47.6)",1008,education,Higher,Tamil Nadu,South
33,dm_uncontrolled,32.8,28.6,37.3,Proportion,"32.8 (28.6, 37.3)",1008,education,Higher,Tamil Nadu,South
33,highbp,29.7,26,33.6,Proportion,"29.7 (26, 33.6)",1008,education,Higher,Tamil Nadu,South
33,dm_untreated,24.1,19.8,28.9,Proportion,"24.1 (19.8, 28.9)",1643,education,No education,Tamil Nadu,South
33,dm_uncontrolled,40.4,37.2,43.6,Proportion,"40.4 (37.2, 43.6)",1643,education,No education,Tamil Nadu,South
33,highbp,39.8,37,42.6,Proportion,"39.8 (37, 42.6)",1640,education,No education,Tamil Nadu,South
33,dm_untreated,30.8,26.3,35.8,Proportion,"30.8 (26.3, 35.8)",1643,education,Primary,Tamil Nadu,South
33,dm_uncontrolled,45.9,42.1,49.9,Proportion,"45.9 (42.1, 49.9)",1643,education,Primary,Tamil Nadu,South
33,highbp,39.8,37.1,42.7,Proportion,"39.8 (37.1, 42.7)",1642,education,Primary,Tamil Nadu,South
33,dm_untreated,30.7,26.5,35.2,Proportion,"30.7 (26.5, 35.2)",3212,education,Secondary,Tamil Nadu,South
33,dm_uncontrolled,44,41,47,Proportion,"44 (41, 47)",3212,education,Secondary,Tamil Nadu,South
33,highbp,35.2,32.9,37.6,Proportion,"35.2 (32.9, 37.6)",3210,education,Secondary,Tamil Nadu,South
34,dm_untreated,0,0,0,Proportion,"0 (0, 0)",158,education,Higher,Puducherry,South
34,dm_uncontrolled,46.7,32.7,61.2,Proportion,"46.7 (32.7, 61.2)",158,education,Higher,Puducherry,South
34,highbp,37,22.2,54.7,Proportion,"37 (22.2, 54.7)",157,education,Higher,Puducherry,South
34,dm_untreated,0,0,0,Proportion,"0 (0, 0)",155,education,No education,Puducherry,South
34,dm_uncontrolled,47.7,33.8,62,Proportion,"47.7 (33.8, 62)",155,education,No education,Puducherry,South
34,highbp,24.8,15.9,36.6,Proportion,"24.8 (15.9, 36.6)",155,education,No education,Puducherry,South
34,dm_untreated,0,0,0,Proportion,"0 (0, 0)",222,education,Primary,Puducherry,South
34,dm_uncontrolled,44.2,31.7,57.6,Proportion,"44.2 (31.7, 57.6)",222,education,Primary,Puducherry,South
34,highbp,38.3,26.9,51.2,Proportion,"38.3 (26.9, 51.2)",222,education,Primary,Puducherry,South
34,dm_untreated,14,8.7,21.6,Proportion,"14 (8.7, 21.6)",587,education,Secondary,Puducherry,South
34,dm_uncontrolled,41.2,33.8,49,Proportion,"41.2 (33.8, 49)",587,education,Secondary,Puducherry,South
34,highbp,33.7,27,41.1,Proportion,"33.7 (27, 41.1)",587,education,Secondary,Puducherry,South
35,dm_untreated,0,0,0,Proportion,"0 (0, 0)",39,education,Higher,Andaman & Nicobar Islands,South
35,dm_uncontrolled,37.7,22.6,55.7,Proportion,"37.7 (22.6, 55.7)",39,education,Higher,Andaman & Nicobar Islands,South
35,highbp,35.3,21.8,51.8,Proportion,"35.3 (21.8, 51.8)",39,education,Higher,Andaman & Nicobar Islands,South
35,dm_untreated,0,0,0,Proportion,"0 (0, 0)",107,education,No education,Andaman & Nicobar Islands,South
35,dm_uncontrolled,38.7,27.1,51.7,Proportion,"38.7 (27.1, 51.7)",107,education,No education,Andaman & Nicobar Islands,South
35,highbp,43.5,33.1,54.5,Proportion,"43.5 (33.1, 54.5)",107,education,No education,Andaman & Nicobar Islands,South
35,dm_untreated,0,0,0,Proportion,"0 (0, 0)",79,education,Primary,Andaman & Nicobar Islands,South
35,dm_uncontrolled,50.6,39.9,61.3,Proportion,"50.6 (39.9, 61.3)",79,education,Primary,Andaman & Nicobar Islands,South
35,highbp,48.8,37.5,60.2,Proportion,"48.8 (37.5, 60.2)",79,education,Primary,Andaman & Nicobar Islands,South
35,dm_untreated,0,0,0,Proportion,"0 (0, 0)",190,education,Secondary,Andaman & Nicobar Islands,South
35,dm_uncontrolled,51.2,41,61.3,Proportion,"51.2 (41, 61.3)",190,education,Secondary,Andaman & Nicobar Islands,South
35,highbp,37.9,29.7,46.9,Proportion,"37.9 (29.7, 46.9)",190,education,Secondary,Andaman & Nicobar Islands,South
36,dm_untreated,0,0,0,Proportion,"0 (0, 0)",318,education,Higher,Telangana,South
36,dm_uncontrolled,43.1,36.2,50.2,Proportion,"43.1 (36.2, 50.2)",318,education,Higher,Telangana,South
36,highbp,40.2,32.8,47.9,Proportion,"40.2 (32.8, 47.9)",317,education,Higher,Telangana,South
36,dm_untreated,13.7,11.7,16.1,Proportion,"13.7 (11.7, 16.1)",1624,education,No education,Telangana,South
36,dm_uncontrolled,40.3,37.3,43.4,Proportion,"40.3 (37.3, 43.4)",1624,education,No education,Telangana,South
36,highbp,37.9,35,41,Proportion,"37.9 (35, 41)",1622,education,No education,Telangana,South
36,dm_untreated,0,0,0,Proportion,"0 (0, 0)",450,education,Primary,Telangana,South
36,dm_uncontrolled,44.1,38.5,49.9,Proportion,"44.1 (38.5, 49.9)",450,education,Primary,Telangana,South
36,highbp,42.9,37.5,48.5,Proportion,"42.9 (37.5, 48.5)",448,education,Primary,Telangana,South
36,dm_untreated,0,0,0,Proportion,"0 (0, 0)",1044,education,Secondary,Telangana,South
36,dm_uncontrolled,44.2,40.1,48.3,Proportion,"44.2 (40.1, 48.3)",1044,education,Secondary,Telangana,South
36,highbp,41.1,37.2,45.2,Proportion,"41.1 (37.2, 45.2)",1039,education,Secondary,Telangana,South
37,dm_untreated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",51,education,Higher,Ladakh,North
37,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",51,education,Higher,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",51,education,Higher,Ladakh,North
37,dm_untreated,64.4,45.9,79.4,Proportion,"64.4 (45.9, 79.4)",183,education,No education,Ladakh,North
37,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",183,education,No education,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",183,education,No education,Ladakh,North
37,dm_untreated,46.5,19.9,75.3,Proportion,"46.5 (19.9, 75.3)",16,education,Primary,Ladakh,North
37,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",16,education,Primary,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",16,education,Primary,Ladakh,North
37,dm_untreated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",141,education,Secondary,Ladakh,North
37,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",141,education,Secondary,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",141,education,Secondary,Ladakh,North
1,dm_untreated,39.4,34.4,44.7,Proportion,"39.4 (34.4, 44.7)",1547,caste,General,Jammu & Kashmir,North
1,dm_uncontrolled,20.4,17.1,24.1,Proportion,"20.4 (17.1, 24.1)",1547,caste,General,Jammu & Kashmir,North
1,highbp,29.8,26.5,33.5,Proportion,"29.8 (26.5, 33.5)",1543,caste,General,Jammu & Kashmir,North
1,dm_untreated,46.6,33.5,60.3,Proportion,"46.6 (33.5, 60.3)",224,caste,OBC,Jammu & Kashmir,North
1,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",224,caste,OBC,Jammu & Kashmir,North
1,highbp,0,0,0,Proportion,"0 (0, 0)",223,caste,OBC,Jammu & Kashmir,North
1,dm_untreated,42.2,27.4,58.5,Proportion,"42.2 (27.4, 58.5)",160,caste,Schedule Caste,Jammu & Kashmir,North
1,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",160,caste,Schedule Caste,Jammu & Kashmir,North
1,highbp,0,0,0,Proportion,"0 (0, 0)",159,caste,Schedule Caste,Jammu & Kashmir,North
1,dm_untreated,39.3,22.7,58.8,Proportion,"39.3 (22.7, 58.8)",150,caste,Schedule Tribe,Jammu & Kashmir,North
1,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",150,caste,Schedule Tribe,Jammu & Kashmir,North
1,highbp,38.7,27.9,50.7,Proportion,"38.7 (27.9, 50.7)",150,caste,Schedule Tribe,Jammu & Kashmir,North
2,dm_untreated,35.1,28.9,41.9,Proportion,"35.1 (28.9, 41.9)",630,caste,General,Himachal Pradesh,North
