REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
552,Kurnool,Andhra Pradesh,28,Diagnosed,52.8,43.6,61.9,Total,"52.8 (43.6, 61.9)"
553,Anantapur,Andhra Pradesh,28,Diagnosed,66,53.4,78.7,Total,"66 (53.4, 78.7)"
554,Chittoor,Andhra Pradesh,28,Diagnosed,69.5,56.9,82.1,Total,"69.5 (56.9, 82.1)"
555,Belgaum,Karnataka,29,Diagnosed,72.8,61,84.7,Total,"72.8 (61, 84.7)"
556,Bagalkot,Karnataka,29,Diagnosed,65.4,54.2,76.6,Total,"65.4 (54.2, 76.6)"
557,Bijapur,Karnataka,29,Diagnosed,80.2,71.8,88.6,Total,"80.2 (71.8, 88.6)"
558,Bidar,Karnataka,29,Diagnosed,72.4,60.7,84.1,Total,"72.4 (60.7, 84.1)"
559,Raichur,Karnataka,29,Diagnosed,78.5,68.6,88.3,Total,"78.5 (68.6, 88.3)"
560,Koppal,Karnataka,29,Diagnosed,70.5,55.1,85.9,Total,"70.5 (55.1, 85.9)"
561,Gadag,Karnataka,29,Diagnosed,49.4,35.8,63,Total,"49.4 (35.8, 63)"
562,Dharwad,Karnataka,29,Diagnosed,71.4,61.1,81.8,Total,"71.4 (61.1, 81.8)"
563,Uttara Kannada,Karnataka,29,Diagnosed,59,45,73,Total,"59 (45, 73)"
564,Haveri,Karnataka,29,Diagnosed,51.7,39.1,64.3,Total,"51.7 (39.1, 64.3)"
565,Bellary,Karnataka,29,Diagnosed,49.5,34.5,64.5,Total,"49.5 (34.5, 64.5)"
566,Chitradurga,Karnataka,29,Diagnosed,48.1,35.5,60.7,Total,"48.1 (35.5, 60.7)"
567,Davanagere,Karnataka,29,Diagnosed,74.8,62.8,86.8,Total,"74.8 (62.8, 86.8)"
568,Shimoga,Karnataka,29,Diagnosed,60.9,46.8,74.9,Total,"60.9 (46.8, 74.9)"
569,Udupi,Karnataka,29,Diagnosed,78.9,71.6,86.1,Total,"78.9 (71.6, 86.1)"
570,Chikmagalur,Karnataka,29,Diagnosed,62.7,54,71.5,Total,"62.7 (54, 71.5)"
571,Tumkur,Karnataka,29,Diagnosed,59.8,45.6,73.9,Total,"59.8 (45.6, 73.9)"
572,Bangalore,Karnataka,29,Diagnosed,77.2,67.1,87.3,Total,"77.2 (67.1, 87.3)"
573,Mandya,Karnataka,29,Diagnosed,58.3,44.7,71.9,Total,"58.3 (44.7, 71.9)"
574,Hassan,Karnataka,29,Diagnosed,68,58.3,77.6,Total,"68 (58.3, 77.6)"
575,Dakshina Kannada,Karnataka,29,Diagnosed,69.6,55.8,83.5,Total,"69.6 (55.8, 83.5)"
576,Kodagu,Karnataka,29,Diagnosed,79,69.6,88.3,Total,"79 (69.6, 88.3)"
577,Mysore,Karnataka,29,Diagnosed,64.5,48.3,80.7,Total,"64.5 (48.3, 80.7)"
578,Chamarajanagar,Karnataka,29,Diagnosed,60.6,45.8,75.4,Total,"60.6 (45.8, 75.4)"
579,Gulbarga,Karnataka,29,Diagnosed,82.6,73.6,91.6,Total,"82.6 (73.6, 91.6)"
580,Yadgir,Karnataka,29,Diagnosed,65.7,56.4,74.9,Total,"65.7 (56.4, 74.9)"
581,Kolar,Karnataka,29,Diagnosed,45.3,34.1,56.4,Total,"45.3 (34.1, 56.4)"
582,Chikkaballapura,Karnataka,29,Diagnosed,65.4,54.9,75.9,Total,"65.4 (54.9, 75.9)"
583,Bangalore Rural,Karnataka,29,Diagnosed,77.7,66,89.4,Total,"77.7 (66, 89.4)"
584,Ramanagara,Karnataka,29,Diagnosed,66.1,54.8,77.4,Total,"66.1 (54.8, 77.4)"
585,North Goa,Goa,30,Diagnosed,73.4,62.1,84.7,Total,"73.4 (62.1, 84.7)"
586,South Goa,Goa,30,Diagnosed,80.9,71,90.8,Total,"80.9 (71, 90.8)"
587,Lakshadweep,Lakshadweep,31,Diagnosed,89.8,79.8,99.8,Total,"89.8 (79.8, 99.8)"
588,Kasaragod,Kerala,32,Diagnosed,82,68.4,95.6,Total,"82 (68.4, 95.6)"
589,Kannur,Kerala,32,Diagnosed,86.8,79.1,94.5,Total,"86.8 (79.1, 94.5)"
590,Wayanad,Kerala,32,Diagnosed,89.6,81.7,97.6,Total,"89.6 (81.7, 97.6)"
591,Kozhikode,Kerala,32,Diagnosed,88.3,79,97.6,Total,"88.3 (79, 97.6)"
592,Malappuram,Kerala,32,Diagnosed,81.6,73.6,89.7,Total,"81.6 (73.6, 89.7)"
593,Palakkad,Kerala,32,Diagnosed,72.1,63.5,80.7,Total,"72.1 (63.5, 80.7)"
594,Thrissur,Kerala,32,Diagnosed,85.4,74.9,96,Total,"85.4 (74.9, 96)"
595,Ernakulam,Kerala,32,Diagnosed,90.3,83.1,97.5,Total,"90.3 (83.1, 97.5)"
596,Idukki,Kerala,32,Diagnosed,92.9,86.5,99.3,Total,"92.9 (86.5, 99.3)"
597,Kottayam,Kerala,32,Diagnosed,87.7,81.5,93.8,Total,"87.7 (81.5, 93.8)"
598,Alappuzha,Kerala,32,Diagnosed,78.7,70,87.4,Total,"78.7 (70, 87.4)"
599,Pathanamthitta,Kerala,32,Diagnosed,90.8,82.8,98.9,Total,"90.8 (82.8, 98.9)"
600,Kollam,Kerala,32,Diagnosed,81.5,71.7,91.4,Total,"81.5 (71.7, 91.4)"
601,Thiruvananthapuram,Kerala,32,Diagnosed,84.6,76.5,92.6,Total,"84.6 (76.5, 92.6)"
602,Thiruvallur,Tamil Nadu,33,Diagnosed,82.2,74.9,89.6,Total,"82.2 (74.9, 89.6)"
603,Chennai,Tamil Nadu,33,Diagnosed,89.5,82.8,96.3,Total,"89.5 (82.8, 96.3)"
604,Kancheepuram,Tamil Nadu,33,Diagnosed,81.9,74.7,89.1,Total,"81.9 (74.7, 89.1)"
605,Vellore,Tamil Nadu,33,Diagnosed,67.6,57.2,78.1,Total,"67.6 (57.2, 78.1)"
606,Tiruvannamalai,Tamil Nadu,33,Diagnosed,73,58.3,87.6,Total,"73 (58.3, 87.6)"
607,Viluppuram,Tamil Nadu,33,Diagnosed,84.4,77.5,91.3,Total,"84.4 (77.5, 91.3)"
608,Salem,Tamil Nadu,33,Diagnosed,60.6,46.8,74.4,Total,"60.6 (46.8, 74.4)"
609,Namakkal,Tamil Nadu,33,Diagnosed,67,53.7,80.2,Total,"67 (53.7, 80.2)"
610,Erode,Tamil Nadu,33,Diagnosed,68.7,58,79.3,Total,"68.7 (58, 79.3)"
611,The Nilgiris,Tamil Nadu,33,Diagnosed,77.4,62.7,92.1,Total,"77.4 (62.7, 92.1)"
612,Dindigul,Tamil Nadu,33,Diagnosed,56.3,49.1,63.6,Total,"56.3 (49.1, 63.6)"
613,Karur,Tamil Nadu,33,Diagnosed,63.1,49.1,77.1,Total,"63.1 (49.1, 77.1)"
614,Tiruchirappalli,Tamil Nadu,33,Diagnosed,63.3,51.6,75.1,Total,"63.3 (51.6, 75.1)"
615,Perambalur,Tamil Nadu,33,Diagnosed,88.6,81.8,95.4,Total,"88.6 (81.8, 95.4)"
616,Ariyalur,Tamil Nadu,33,Diagnosed,83.9,74.5,93.3,Total,"83.9 (74.5, 93.3)"
617,Cuddalore,Tamil Nadu,33,Diagnosed,73.9,64.5,83.2,Total,"73.9 (64.5, 83.2)"
618,Nagapattinam,Tamil Nadu,33,Diagnosed,85.7,76.9,94.5,Total,"85.7 (76.9, 94.5)"
619,Thiruvarur,Tamil Nadu,33,Diagnosed,85.9,77.3,94.5,Total,"85.9 (77.3, 94.5)"
620,Thanjavur,Tamil Nadu,33,Diagnosed,67.3,57.8,76.9,Total,"67.3 (57.8, 76.9)"
621,Pudukkottai,Tamil Nadu,33,Diagnosed,80,70.3,89.7,Total,"80 (70.3, 89.7)"
622,Sivaganga,Tamil Nadu,33,Diagnosed,77.4,66.8,87.9,Total,"77.4 (66.8, 87.9)"
623,Madurai,Tamil Nadu,33,Diagnosed,92.5,89.3,95.8,Total,"92.5 (89.3, 95.8)"
624,Theni,Tamil Nadu,33,Diagnosed,73.6,66.1,81.2,Total,"73.6 (66.1, 81.2)"
625,Virudhunagar,Tamil Nadu,33,Diagnosed,83.8,76.2,91.4,Total,"83.8 (76.2, 91.4)"
626,Ramanathapuram,Tamil Nadu,33,Diagnosed,93.4,89,97.9,Total,"93.4 (89, 97.9)"
627,Thoothukkudi,Tamil Nadu,33,Diagnosed,76,66.3,85.8,Total,"76 (66.3, 85.8)"
628,Tirunelveli,Tamil Nadu,33,Diagnosed,91.3,86.7,95.8,Total,"91.3 (86.7, 95.8)"
629,Kanniyakumari,Tamil Nadu,33,Diagnosed,89.7,83.6,95.9,Total,"89.7 (83.6, 95.9)"
630,Dharmapuri,Tamil Nadu,33,Diagnosed,66.5,50.1,83,Total,"66.5 (50.1, 83)"
631,Krishnagiri,Tamil Nadu,33,Diagnosed,66.1,55.2,77,Total,"66.1 (55.2, 77)"
632,Coimbatore,Tamil Nadu,33,Diagnosed,84,75.3,92.7,Total,"84 (75.3, 92.7)"
633,Tiruppur,Tamil Nadu,33,Diagnosed,76.5,63.6,89.3,Total,"76.5 (63.6, 89.3)"
634,Yanam,Puducherry,34,Diagnosed,75.7,67.4,83.9,Total,"75.7 (67.4, 83.9)"
635,Puducherry,Puducherry,34,Diagnosed,82.6,74.1,91.1,Total,"82.6 (74.1, 91.1)"
636,Mahe,Puducherry,34,Diagnosed,96.5,93.7,99.3,Total,"96.5 (93.7, 99.3)"
637,Karaikal,Puducherry,34,Diagnosed,81.7,72.7,90.8,Total,"81.7 (72.7, 90.8)"
638,Nicobars,Andaman & Nicobar Islands,35,Diagnosed,69.9,56.1,83.7,Total,"69.9 (56.1, 83.7)"
639,North & Middle Andaman,Andaman & Nicobar Islands,35,Diagnosed,87.3,79.4,95.3,Total,"87.3 (79.4, 95.3)"
640,South Andaman,Andaman & Nicobar Islands,35,Diagnosed,81.5,71.8,91.2,Total,"81.5 (71.8, 91.2)"
801,East Siang,Arunachal Pradesh,12,Diagnosed,75.9,62.9,88.8,Total,"75.9 (62.9, 88.8)"
802,Kra Daadi,Arunachal Pradesh,12,Diagnosed,63.1,30,96.2,Total,"63.1 (30, 96.2)"
803,Kurung Kumey,Arunachal Pradesh,12,Diagnosed,100,100,100,Total,"100 (100, 100)"
804,Lohit,Arunachal Pradesh,12,Diagnosed,66.4,54.4,78.4,Total,"66.4 (54.4, 78.4)"
805,Longding,Arunachal Pradesh,12,Diagnosed,78,54.7,101.4,Total,"78 (54.7, 101.4)"
806,Namsai,Arunachal Pradesh,12,Diagnosed,74.2,60.3,88.1,Total,"74.2 (60.3, 88.1)"
807,Siang,Arunachal Pradesh,12,Diagnosed,62.1,44.6,79.5,Total,"62.1 (44.6, 79.5)"
808,Tirap,Arunachal Pradesh,12,Diagnosed,67.4,47.8,87.1,Total,"67.4 (47.8, 87.1)"
809,West Siang,Arunachal Pradesh,12,Diagnosed,52.9,32,73.8,Total,"52.9 (32, 73.8)"
810,Biswanath,Assam,18,Diagnosed,58.1,38.2,78.1,Total,"58.1 (38.2, 78.1)"
811,Charaideo,Assam,18,Diagnosed,72.2,58.9,85.6,Total,"72.2 (58.9, 85.6)"
812,Dhubri,Assam,18,Diagnosed,80.4,71.7,89.1,Total,"80.4 (71.7, 89.1)"
813,Hojai,Assam,18,Diagnosed,80.2,71.8,88.5,Total,"80.2 (71.8, 88.5)"
814,Jorhat,Assam,18,Diagnosed,66.8,55.3,78.4,Total,"66.8 (55.3, 78.4)"
815,Karbi Anglong,Assam,18,Diagnosed,68.9,50.8,87.1,Total,"68.9 (50.8, 87.1)"
816,Majuli,Assam,18,Diagnosed,78.6,67.5,89.7,Total,"78.6 (67.5, 89.7)"
817,Nagaon,Assam,18,Diagnosed,69.4,56.7,82,Total,"69.4 (56.7, 82)"
818,Sivasagar,Assam,18,Diagnosed,61.3,50,72.6,Total,"61.3 (50, 72.6)"
819,Sonitpur,Assam,18,Diagnosed,85.8,76.3,95.4,Total,"85.8 (76.3, 95.4)"
820,South Salmara Mancachar,Assam,18,Diagnosed,60.3,42.3,78.3,Total,"60.3 (42.3, 78.3)"
821,West Karbi Anglong,Assam,18,Diagnosed,78.5,59.1,97.9,Total,"78.5 (59.1, 97.9)"
822,Balod,Chhattisgarh,22,Diagnosed,61,42.7,79.3,Total,"61 (42.7, 79.3)"
823,Baloda Bazar,Chhattisgarh,22,Diagnosed,62.9,49.1,76.7,Total,"62.9 (49.1, 76.7)"
824,Balrampur,Chhattisgarh,22,Diagnosed,39.8,20,59.5,Total,"39.8 (20, 59.5)"
825,Bastar,Chhattisgarh,22,Diagnosed,86.4,77.7,95.2,Total,"86.4 (77.7, 95.2)"
826,Bemetara,Chhattisgarh,22,Diagnosed,73.8,59.4,88.3,Total,"73.8 (59.4, 88.3)"
827,Bilaspur,Chhattisgarh,22,Diagnosed,73.2,61.9,84.5,Total,"73.2 (61.9, 84.5)"
828,Dantewada,Chhattisgarh,22,Diagnosed,75.8,61.2,90.4,Total,"75.8 (61.2, 90.4)"
829,Durg,Chhattisgarh,22,Diagnosed,84.6,73.2,96,Total,"84.6 (73.2, 96)"
830,Gariyaband,Chhattisgarh,22,Diagnosed,78.7,65.5,91.9,Total,"78.7 (65.5, 91.9)"
831,Kodagaon,Chhattisgarh,22,Diagnosed,55.9,42,69.9,Total,"55.9 (42, 69.9)"
832,Mungeli,Chhattisgarh,22,Diagnosed,47.8,31.5,64,Total,"47.8 (31.5, 64)"
833,Raipur,Chhattisgarh,22,Diagnosed,71.6,56.4,86.7,Total,"71.6 (56.4, 86.7)"
834,Sukma,Chhattisgarh,22,Diagnosed,78.7,67.1,90.4,Total,"78.7 (67.1, 90.4)"
835,Surajpur,Chhattisgarh,22,Diagnosed,50.3,29.7,70.9,Total,"50.3 (29.7, 70.9)"
836,Surguja,Chhattisgarh,22,Diagnosed,37.4,26.5,48.4,Total,"37.4 (26.5, 48.4)"
837,Central,Nct Of Delhi,7,Diagnosed,84.2,76.7,91.7,Total,"84.2 (76.7, 91.7)"
838,East,Nct Of Delhi,7,Diagnosed,66.2,53.3,79.1,Total,"66.2 (53.3, 79.1)"
839,New Delhi,Nct Of Delhi,7,Diagnosed,81.1,69.8,92.4,Total,"81.1 (69.8, 92.4)"
840,North,Nct Of Delhi,7,Diagnosed,82.2,72.3,92.2,Total,"82.2 (72.3, 92.2)"
841,North East,Nct Of Delhi,7,Diagnosed,70.1,62.7,77.6,Total,"70.1 (62.7, 77.6)"
842,North West,Nct Of Delhi,7,Diagnosed,74.5,62.5,86.6,Total,"74.5 (62.5, 86.6)"
843,Shahdara,Nct Of Delhi,7,Diagnosed,76.6,66.2,87,Total,"76.6 (66.2, 87)"
844,South,Nct Of Delhi,7,Diagnosed,82.1,66.7,97.4,Total,"82.1 (66.7, 97.4)"
845,South East,Nct Of Delhi,7,Diagnosed,80.1,68.9,91.3,Total,"80.1 (68.9, 91.3)"
846,South West,Nct Of Delhi,7,Diagnosed,71.3,62.4,80.1,Total,"71.3 (62.4, 80.1)"
847,West,Nct Of Delhi,7,Diagnosed,74.3,66.3,82.2,Total,"74.3 (66.3, 82.2)"
848,Ahmadabad,Gujarat,24,Diagnosed,71,57.7,84.3,Total,"71 (57.7, 84.3)"
849,Aravali,Gujarat,24,Diagnosed,52.4,38.4,66.5,Total,"52.4 (38.4, 66.5)"
850,Bhavnagar,Gujarat,24,Diagnosed,72.7,61.1,84.2,Total,"72.7 (61.1, 84.2)"
851,Botad,Gujarat,24,Diagnosed,61,44.4,77.5,Total,"61 (44.4, 77.5)"
852,Chhota Udaipur,Gujarat,24,Diagnosed,60.4,41.6,79.3,Total,"60.4 (41.6, 79.3)"
853,Devbhumi Dwarka,Gujarat,24,Diagnosed,81.4,70.6,92.1,Total,"81.4 (70.6, 92.1)"
854,Gir Somnath,Gujarat,24,Diagnosed,69.4,53,85.8,Total,"69.4 (53, 85.8)"
855,Jamnagar,Gujarat,24,Diagnosed,68.3,52.3,84.2,Total,"68.3 (52.3, 84.2)"
856,Junagadh,Gujarat,24,Diagnosed,73.8,60.3,87.4,Total,"73.8 (60.3, 87.4)"
857,Kheda,Gujarat,24,Diagnosed,62.6,46.8,78.4,Total,"62.6 (46.8, 78.4)"
858,Mahisagar,Gujarat,24,Diagnosed,60.5,43.3,77.7,Total,"60.5 (43.3, 77.7)"
859,Morbi,Gujarat,24,Diagnosed,72.5,58.5,86.5,Total,"72.5 (58.5, 86.5)"
860,Panch Mahals,Gujarat,24,Diagnosed,47.9,24,71.9,Total,"47.9 (24, 71.9)"
861,Rajkot,Gujarat,24,Diagnosed,75.2,63.5,86.9,Total,"75.2 (63.5, 86.9)"
862,Sabar Kantha,Gujarat,24,Diagnosed,73.9,51,96.9,Total,"73.9 (51, 96.9)"
863,Surendranagar,Gujarat,24,Diagnosed,62.4,44.8,80.1,Total,"62.4 (44.8, 80.1)"
864,Vadodara,Gujarat,24,Diagnosed,73.5,58.8,88.3,Total,"73.5 (58.8, 88.3)"
865,Bhiwani,Haryana,6,Diagnosed,72.1,58.1,86.1,Total,"72.1 (58.1, 86.1)"
866,Charkhi Dadri,Haryana,6,Diagnosed,71.3,51,91.6,Total,"71.3 (51, 91.6)"
867,Agar Malwa,Madhya Pradesh,23,Diagnosed,25.6,12.4,38.8,Total,"25.6 (12.4, 38.8)"
868,Shajapur,Madhya Pradesh,23,Diagnosed,63.9,49.3,78.6,Total,"63.9 (49.3, 78.6)"
869,Palghar,Maharashtra,27,Diagnosed,66.9,45.5,88.2,Total,"66.9 (45.5, 88.2)"
870,Thane,Maharashtra,27,Diagnosed,68.6,52.6,84.7,Total,"68.6 (52.6, 84.7)"
871,East Garo Hills,Meghalaya,17,Diagnosed,96.4,89.6,103.3,Total,"96.4 (89.6, 103.3)"
872,East Jantia Hills,Meghalaya,17,Diagnosed,68.8,54.2,83.3,Total,"68.8 (54.2, 83.3)"
873,North Garo Hills,Meghalaya,17,Diagnosed,77.2,59.2,95.1,Total,"77.2 (59.2, 95.1)"
874,South West Garo Hills,Meghalaya,17,Diagnosed,63.9,42.1,85.6,Total,"63.9 (42.1, 85.6)"
875,South West Khasi Hills,Meghalaya,17,Diagnosed,53.4,24.8,82,Total,"53.4 (24.8, 82)"
876,West Garo Hills,Meghalaya,17,Diagnosed,85.5,77.4,93.6,Total,"85.5 (77.4, 93.6)"
877,West Jaintia Hills,Meghalaya,17,Diagnosed,77.3,64.4,90.2,Total,"77.3 (64.4, 90.2)"
878,West Khasi Hills,Meghalaya,17,Diagnosed,66.9,52.4,81.4,Total,"66.9 (52.4, 81.4)"
879,Fazilka,Punjab,3,Diagnosed,85.3,76.1,94.5,Total,"85.3 (76.1, 94.5)"
880,Firozpur,Punjab,3,Diagnosed,82.7,75.9,89.4,Total,"82.7 (75.9, 89.4)"
881,Gurdaspur,Punjab,3,Diagnosed,78,66.3,89.7,Total,"78 (66.3, 89.7)"
882,Pathankot,Punjab,3,Diagnosed,84.2,73.3,95.2,Total,"84.2 (73.3, 95.2)"
883,Adilabad,Telangana,36,Diagnosed,80,67.2,92.8,Total,"80 (67.2, 92.8)"
884,Bhadradri Kothagudem,Telangana,36,Diagnosed,57.4,45,69.8,Total,"57.4 (45, 69.8)"
885,Hyderabad,Telangana,36,Diagnosed,73.2,58.4,88,Total,"73.2 (58.4, 88)"
886,Jagitial,Telangana,36,Diagnosed,73.8,63.7,84,Total,"73.8 (63.7, 84)"
887,Jangoan,Telangana,36,Diagnosed,68.9,54.8,82.9,Total,"68.9 (54.8, 82.9)"
888,Jayashankar Bhupalapally,Telangana,36,Diagnosed,57.8,45.8,69.8,Total,"57.8 (45.8, 69.8)"
889,Jogulamba Gadwal,Telangana,36,Diagnosed,63.1,45.6,80.5,Total,"63.1 (45.6, 80.5)"
890,Kamareddy,Telangana,36,Diagnosed,85.4,76.2,94.5,Total,"85.4 (76.2, 94.5)"
891,Karimnagar,Telangana,36,Diagnosed,73.3,64.8,81.8,Total,"73.3 (64.8, 81.8)"
892,Khammam,Telangana,36,Diagnosed,70.5,59.7,81.3,Total,"70.5 (59.7, 81.3)"
893,Komaram Bheem Asifabad,Telangana,36,Diagnosed,67.6,50,85.3,Total,"67.6 (50, 85.3)"
894,Mahabubabad,Telangana,36,Diagnosed,53.5,39,68,Total,"53.5 (39, 68)"
895,Mahabubnagar,Telangana,36,Diagnosed,49.3,38,60.7,Total,"49.3 (38, 60.7)"
896,Mancherial,Telangana,36,Diagnosed,74.7,64.3,85.1,Total,"74.7 (64.3, 85.1)"
897,Medak,Telangana,36,Diagnosed,57.2,44.6,69.8,Total,"57.2 (44.6, 69.8)"
898,Medchal-Malkajgiri,Telangana,36,Diagnosed,71,58.7,83.3,Total,"71 (58.7, 83.3)"
899,Nagarkurnool,Telangana,36,Diagnosed,56.2,41.6,70.8,Total,"56.2 (41.6, 70.8)"
900,Nalgonda,Telangana,36,Diagnosed,68.6,57.1,80.1,Total,"68.6 (57.1, 80.1)"
901,Nirmal,Telangana,36,Diagnosed,75.4,63.5,87.4,Total,"75.4 (63.5, 87.4)"
902,Nizamabad,Telangana,36,Diagnosed,69.2,53.6,84.9,Total,"69.2 (53.6, 84.9)"
903,Peddapalli,Telangana,36,Diagnosed,73.4,62.6,84.2,Total,"73.4 (62.6, 84.2)"
904,Rajanna Sircilla,Telangana,36,Diagnosed,72,59.5,84.4,Total,"72 (59.5, 84.4)"
905,Ranga Reddy,Telangana,36,Diagnosed,62.7,51.9,73.5,Total,"62.7 (51.9, 73.5)"
906,Sangareddy,Telangana,36,Diagnosed,61.7,47.4,75.9,Total,"61.7 (47.4, 75.9)"
907,Siddipet,Telangana,36,Diagnosed,76.5,67.5,85.5,Total,"76.5 (67.5, 85.5)"
908,Suryapet,Telangana,36,Diagnosed,59.9,47.6,72.3,Total,"59.9 (47.6, 72.3)"
909,Vikarabad,Telangana,36,Diagnosed,66,55.2,76.9,Total,"66 (55.2, 76.9)"
910,Wanaparthy,Telangana,36,Diagnosed,62.9,52.7,73,Total,"62.9 (52.7, 73)"
911,Warangal Rural,Telangana,36,Diagnosed,56.7,44.4,68.9,Total,"56.7 (44.4, 68.9)"
912,Warangal Urban,Telangana,36,Diagnosed,80.1,70.5,89.7,Total,"80.1 (70.5, 89.7)"
913,Yadadri Bhuvanagiri,Telangana,36,Diagnosed,60.8,50.4,71.2,Total,"60.8 (50.4, 71.2)"
914,Gomati,Tripura,16,Diagnosed,75.4,63.2,87.6,Total,"75.4 (63.2, 87.6)"
915,Khowai,Tripura,16,Diagnosed,77.9,62.8,93,Total,"77.9 (62.8, 93)"
916,North Tripura,Tripura,16,Diagnosed,57.2,42.5,71.9,Total,"57.2 (42.5, 71.9)"
917,Sepahijala,Tripura,16,Diagnosed,72,61.4,82.6,Total,"72 (61.4, 82.6)"
918,South Tripura,Tripura,16,Diagnosed,61.4,53.1,69.7,Total,"61.4 (53.1, 69.7)"
919,Unakoti,Tripura,16,Diagnosed,64.6,52.6,76.5,Total,"64.6 (52.6, 76.5)"
920,West Tripura,Tripura,16,Diagnosed,66.4,56.5,76.2,Total,"66.4 (56.5, 76.2)"
921,Amethi,Uttar Pradesh,9,Diagnosed,59.7,44.3,75,Total,"59.7 (44.3, 75)"
922,Budaun,Uttar Pradesh,9,Diagnosed,45.1,26.8,63.3,Total,"45.1 (26.8, 63.3)"
923,Ghaziabad,Uttar Pradesh,9,Diagnosed,62.5,43.1,81.8,Total,"62.5 (43.1, 81.8)"
924,Hapur,Uttar Pradesh,9,Diagnosed,59.6,41.4,77.7,Total,"59.6 (41.4, 77.7)"
925,Moradabad,Uttar Pradesh,9,Diagnosed,74.2,57.6,90.8,Total,"74.2 (57.6, 90.8)"
926,Muzaffarnagar,Uttar Pradesh,9,Diagnosed,44.6,25.6,63.5,Total,"44.6 (25.6, 63.5)"
927,Rae Bareli,Uttar Pradesh,9,Diagnosed,80.3,67.1,93.5,Total,"80.3 (67.1, 93.5)"
928,Sambhal,Uttar Pradesh,9,Diagnosed,79.2,65.3,93.1,Total,"79.2 (65.3, 93.1)"
929,Shamli,Uttar Pradesh,9,Diagnosed,43.2,24.9,61.6,Total,"43.2 (24.9, 61.6)"
930,Sultanpur,Uttar Pradesh,9,Diagnosed,79.8,68,91.5,Total,"79.8 (68, 91.5)"
931,Paschim Barddhaman,West Bengal,19,Diagnosed,60.9,48.9,72.8,Total,"60.9 (48.9, 72.8)"
932,Purba Barddhaman,West Bengal,19,Diagnosed,67.8,55.3,80.2,Total,"67.8 (55.3, 80.2)"
1,Kupwara,Jammu & Kashmir,1,Diagnosed,98.2,96,100.3,Female,"98.2 (96, 100.3)"
1,Kupwara,Jammu & Kashmir,1,Diagnosed,97.3,92.4,102.3,Male,"97.3 (92.4, 102.3)"
2,Badgam,Jammu & Kashmir,1,Diagnosed,100,100,100,Female,"100 (100, 100)"
2,Badgam,Jammu & Kashmir,1,Diagnosed,97.2,93.3,101.1,Male,"97.2 (93.3, 101.1)"
3,Leh,Ladakh,37,Diagnosed,100,100,100,Female,"100 (100, 100)"
3,Leh,Ladakh,37,Diagnosed,98.3,94.9,101.7,Male,"98.3 (94.9, 101.7)"
4,Kargil,Ladakh,37,Diagnosed,100,100,100,Female,"100 (100, 100)"
4,Kargil,Ladakh,37,Diagnosed,100,100,100,Male,"100 (100, 100)"
5,Punch,Jammu & Kashmir,1,Diagnosed,98.4,96.2,100.5,Female,"98.4 (96.2, 100.5)"
5,Punch,Jammu & Kashmir,1,Diagnosed,88.9,78.6,99.2,Male,"88.9 (78.6, 99.2)"
6,Rajouri,Jammu & Kashmir,1,Diagnosed,93.7,84.8,102.7,Female,"93.7 (84.8, 102.7)"
6,Rajouri,Jammu & Kashmir,1,Diagnosed,98.2,94.8,101.6,Male,"98.2 (94.8, 101.6)"
7,Kathua,Jammu & Kashmir,1,Diagnosed,75.1,59.8,90.3,Female,"75.1 (59.8, 90.3)"
7,Kathua,Jammu & Kashmir,1,Diagnosed,85.2,70.5,99.8,Male,"85.2 (70.5, 99.8)"
8,Baramula,Jammu & Kashmir,1,Diagnosed,89.9,83.3,96.6,Female,"89.9 (83.3, 96.6)"
8,Baramula,Jammu & Kashmir,1,Diagnosed,77,62.7,91.3,Male,"77 (62.7, 91.3)"
9,Bandipore,Jammu & Kashmir,1,Diagnosed,91.2,84,98.4,Female,"91.2 (84, 98.4)"
9,Bandipore,Jammu & Kashmir,1,Diagnosed,84.9,71.4,98.3,Male,"84.9 (71.4, 98.3)"
10,Srinagar,Jammu & Kashmir,1,Diagnosed,92.6,82.8,102.5,Female,"92.6 (82.8, 102.5)"
10,Srinagar,Jammu & Kashmir,1,Diagnosed,94.9,89.5,100.4,Male,"94.9 (89.5, 100.4)"
11,Ganderbal,Jammu & Kashmir,1,Diagnosed,87.9,79.1,96.7,Female,"87.9 (79.1, 96.7)"
11,Ganderbal,Jammu & Kashmir,1,Diagnosed,95.5,91.3,99.8,Male,"95.5 (91.3, 99.8)"
12,Pulwama,Jammu & Kashmir,1,Diagnosed,93.9,84.9,102.9,Female,"93.9 (84.9, 102.9)"
12,Pulwama,Jammu & Kashmir,1,Diagnosed,98.4,95.9,100.9,Male,"98.4 (95.9, 100.9)"
13,Shupiyan,Jammu & Kashmir,1,Diagnosed,100,100,100,Female,"100 (100, 100)"
13,Shupiyan,Jammu & Kashmir,1,Diagnosed,98.1,95.4,100.8,Male,"98.1 (95.4, 100.8)"
14,Anantnag,Jammu & Kashmir,1,Diagnosed,98.2,95.8,100.6,Female,"98.2 (95.8, 100.6)"
14,Anantnag,Jammu & Kashmir,1,Diagnosed,93.6,84.4,102.8,Male,"93.6 (84.4, 102.8)"
15,Kulgam,Jammu & Kashmir,1,Diagnosed,99.4,98.3,100.6,Female,"99.4 (98.3, 100.6)"
