state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
20,Jharkhand,Urban,Screened,31,25.3,36.8,caste,Schedule Caste,"31 (25.3, 36.8)",Jharkhand
20,Jharkhand,Urban,Diabetes,6.6,5.3,7.9,caste,Schedule Caste,"6.6 (5.3, 7.9)",Jharkhand
20,Jharkhand,Urban,Diagnosed,5.1,3.8,6.4,caste,Schedule Caste,"5.1 (3.8, 6.4)",Jharkhand
20,Jharkhand,Urban,Treated,3.1,2,4.3,caste,Schedule Caste,"3.1 (2, 4.3)",Jharkhand
20,Jharkhand,Urban,Controlled,3.1,2.1,4.1,caste,Schedule Caste,"3.1 (2.1, 4.1)",Jharkhand
20,Jharkhand,Urban,Screened,22.2,17.1,27.4,caste,Schedule Tribe,"22.2 (17.1, 27.4)",Jharkhand
20,Jharkhand,Urban,Diabetes,5.3,2.9,7.7,caste,Schedule Tribe,"5.3 (2.9, 7.7)",Jharkhand
20,Jharkhand,Urban,Diagnosed,4.1,1.8,6.3,caste,Schedule Tribe,"4.1 (1.8, 6.3)",Jharkhand
20,Jharkhand,Urban,Treated,1.4,0.8,1.9,caste,Schedule Tribe,"1.4 (0.8, 1.9)",Jharkhand
20,Jharkhand,Urban,Controlled,3.6,1.4,5.8,caste,Schedule Tribe,"3.6 (1.4, 5.8)",Jharkhand
21,Odisha,Rural,Screened,27.5,25.6,29.5,caste,General,"27.5 (25.6, 29.5)",Odisha
21,Odisha,Rural,Diabetes,8,6.9,9.1,caste,General,"8 (6.9, 9.1)",Odisha
21,Odisha,Rural,Diagnosed,6.4,5.4,7.5,caste,General,"6.4 (5.4, 7.5)",Odisha
21,Odisha,Rural,Treated,4.2,3.7,4.8,caste,General,"4.2 (3.7, 4.8)",Odisha
21,Odisha,Rural,Controlled,3.8,2.9,4.6,caste,General,"3.8 (2.9, 4.6)",Odisha
21,Odisha,Rural,Screened,21.9,20.5,23.2,caste,OBC,"21.9 (20.5, 23.2)",Odisha
21,Odisha,Rural,Diabetes,5,4.6,5.5,caste,OBC,"5 (4.6, 5.5)",Odisha
21,Odisha,Rural,Diagnosed,3.5,3.1,3.8,caste,OBC,"3.5 (3.1, 3.8)",Odisha
21,Odisha,Rural,Treated,2.5,2.2,2.8,caste,OBC,"2.5 (2.2, 2.8)",Odisha
21,Odisha,Rural,Controlled,2,1.7,2.3,caste,OBC,"2 (1.7, 2.3)",Odisha
21,Odisha,Rural,Screened,18.4,16.9,20,caste,Schedule Caste,"18.4 (16.9, 20)",Odisha
21,Odisha,Rural,Diabetes,4.3,3.7,4.9,caste,Schedule Caste,"4.3 (3.7, 4.9)",Odisha
21,Odisha,Rural,Diagnosed,2.9,2.4,3.4,caste,Schedule Caste,"2.9 (2.4, 3.4)",Odisha
21,Odisha,Rural,Treated,1.7,1.4,1.9,caste,Schedule Caste,"1.7 (1.4, 1.9)",Odisha
21,Odisha,Rural,Controlled,1.6,1.2,2,caste,Schedule Caste,"1.6 (1.2, 2)",Odisha
21,Odisha,Rural,Screened,12.7,11.2,14.2,caste,Schedule Tribe,"12.7 (11.2, 14.2)",Odisha
21,Odisha,Rural,Diabetes,1.8,1.5,2.1,caste,Schedule Tribe,"1.8 (1.5, 2.1)",Odisha
21,Odisha,Rural,Diagnosed,1,0.8,1.2,caste,Schedule Tribe,"1 (0.8, 1.2)",Odisha
21,Odisha,Rural,Treated,0.6,0.5,0.8,caste,Schedule Tribe,"0.6 (0.5, 0.8)",Odisha
21,Odisha,Rural,Controlled,0.7,0.5,0.9,caste,Schedule Tribe,"0.7 (0.5, 0.9)",Odisha
21,Odisha,Urban,Screened,43.9,40.7,47.1,caste,General,"43.9 (40.7, 47.1)",Odisha
21,Odisha,Urban,Diabetes,11.9,9.9,13.8,caste,General,"11.9 (9.9, 13.8)",Odisha
21,Odisha,Urban,Diagnosed,9.5,7.7,11.3,caste,General,"9.5 (7.7, 11.3)",Odisha
21,Odisha,Urban,Treated,7.4,6.1,8.7,caste,General,"7.4 (6.1, 8.7)",Odisha
21,Odisha,Urban,Controlled,5.4,3.6,7.1,caste,General,"5.4 (3.6, 7.1)",Odisha
21,Odisha,Urban,Screened,31.4,27,35.8,caste,OBC,"31.4 (27, 35.8)",Odisha
21,Odisha,Urban,Diabetes,8.2,6.7,9.8,caste,OBC,"8.2 (6.7, 9.8)",Odisha
21,Odisha,Urban,Diagnosed,6.3,5.1,7.6,caste,OBC,"6.3 (5.1, 7.6)",Odisha
21,Odisha,Urban,Treated,5.4,4.3,6.6,caste,OBC,"5.4 (4.3, 6.6)",Odisha
21,Odisha,Urban,Controlled,3,2.1,3.8,caste,OBC,"3 (2.1, 3.8)",Odisha
21,Odisha,Urban,Screened,31.9,27.6,36.2,caste,Schedule Caste,"31.9 (27.6, 36.2)",Odisha
21,Odisha,Urban,Diabetes,7.2,5.5,8.9,caste,Schedule Caste,"7.2 (5.5, 8.9)",Odisha
21,Odisha,Urban,Diagnosed,5.6,4.3,7,caste,Schedule Caste,"5.6 (4.3, 7)",Odisha
21,Odisha,Urban,Treated,4.3,3,5.6,caste,Schedule Caste,"4.3 (3, 5.6)",Odisha
21,Odisha,Urban,Controlled,3.1,2,4.2,caste,Schedule Caste,"3.1 (2, 4.2)",Odisha
21,Odisha,Urban,Screened,23.6,18.8,28.4,caste,Schedule Tribe,"23.6 (18.8, 28.4)",Odisha
21,Odisha,Urban,Diabetes,4.4,2.8,6,caste,Schedule Tribe,"4.4 (2.8, 6)",Odisha
21,Odisha,Urban,Diagnosed,3.3,1.9,4.6,caste,Schedule Tribe,"3.3 (1.9, 4.6)",Odisha
21,Odisha,Urban,Treated,2.3,1.1,3.4,caste,Schedule Tribe,"2.3 (1.1, 3.4)",Odisha
21,Odisha,Urban,Controlled,1.9,0.8,3,caste,Schedule Tribe,"1.9 (0.8, 3)",Odisha
22,Chhattisgarh,Rural,Screened,41.8,33.9,49.7,caste,General,"41.8 (33.9, 49.7)",Chhattisgarh
22,Chhattisgarh,Rural,Diabetes,5.3,3.7,6.8,caste,General,"5.3 (3.7, 6.8)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,4.4,2.9,5.9,caste,General,"4.4 (2.9, 5.9)",Chhattisgarh
22,Chhattisgarh,Rural,Treated,2.6,1.5,3.7,caste,General,"2.6 (1.5, 3.7)",Chhattisgarh
22,Chhattisgarh,Rural,Controlled,2.6,1.3,4,caste,General,"2.6 (1.3, 4)",Chhattisgarh
22,Chhattisgarh,Rural,Screened,37.8,34.9,40.7,caste,OBC,"37.8 (34.9, 40.7)",Chhattisgarh
22,Chhattisgarh,Rural,Diabetes,3.7,3.2,4.1,caste,OBC,"3.7 (3.2, 4.1)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,2.7,2.2,3.1,caste,OBC,"2.7 (2.2, 3.1)",Chhattisgarh
22,Chhattisgarh,Rural,Treated,1.5,1.3,1.8,caste,OBC,"1.5 (1.3, 1.8)",Chhattisgarh
22,Chhattisgarh,Rural,Controlled,1.9,1.5,2.3,caste,OBC,"1.9 (1.5, 2.3)",Chhattisgarh
22,Chhattisgarh,Rural,Screened,32.8,29.7,36,caste,Schedule Caste,"32.8 (29.7, 36)",Chhattisgarh
22,Chhattisgarh,Rural,Diabetes,4.2,3.2,5.2,caste,Schedule Caste,"4.2 (3.2, 5.2)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,3.1,2.1,4.1,caste,Schedule Caste,"3.1 (2.1, 4.1)",Chhattisgarh
22,Chhattisgarh,Rural,Treated,1.5,1.1,1.9,caste,Schedule Caste,"1.5 (1.1, 1.9)",Chhattisgarh
22,Chhattisgarh,Rural,Controlled,2.4,1.5,3.4,caste,Schedule Caste,"2.4 (1.5, 3.4)",Chhattisgarh
22,Chhattisgarh,Rural,Screened,24.6,22.1,27,caste,Schedule Tribe,"24.6 (22.1, 27)",Chhattisgarh
22,Chhattisgarh,Rural,Diabetes,2.2,1.9,2.5,caste,Schedule Tribe,"2.2 (1.9, 2.5)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,1.3,1,1.5,caste,Schedule Tribe,"1.3 (1, 1.5)",Chhattisgarh
22,Chhattisgarh,Rural,Treated,0.6,0.4,0.8,caste,Schedule Tribe,"0.6 (0.4, 0.8)",Chhattisgarh
22,Chhattisgarh,Rural,Controlled,1,0.8,1.3,caste,Schedule Tribe,"1 (0.8, 1.3)",Chhattisgarh
22,Chhattisgarh,Urban,Screened,57.2,50.8,63.7,caste,General,"57.2 (50.8, 63.7)",Chhattisgarh
22,Chhattisgarh,Urban,Diabetes,10,7.8,12.3,caste,General,"10 (7.8, 12.3)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,8.5,6.5,10.5,caste,General,"8.5 (6.5, 10.5)",Chhattisgarh
22,Chhattisgarh,Urban,Treated,6.3,4.8,7.9,caste,General,"6.3 (4.8, 7.9)",Chhattisgarh
22,Chhattisgarh,Urban,Controlled,6.2,4.5,7.9,caste,General,"6.2 (4.5, 7.9)",Chhattisgarh
22,Chhattisgarh,Urban,Screened,43.3,38.6,47.9,caste,OBC,"43.3 (38.6, 47.9)",Chhattisgarh
22,Chhattisgarh,Urban,Diabetes,6.2,4.9,7.5,caste,OBC,"6.2 (4.9, 7.5)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,4.9,3.7,6.1,caste,OBC,"4.9 (3.7, 6.1)",Chhattisgarh
22,Chhattisgarh,Urban,Treated,2.8,2.2,3.5,caste,OBC,"2.8 (2.2, 3.5)",Chhattisgarh
22,Chhattisgarh,Urban,Controlled,3.6,2.5,4.7,caste,OBC,"3.6 (2.5, 4.7)",Chhattisgarh
22,Chhattisgarh,Urban,Screened,41.6,35.3,48,caste,Schedule Caste,"41.6 (35.3, 48)",Chhattisgarh
22,Chhattisgarh,Urban,Diabetes,5.7,4.2,7.2,caste,Schedule Caste,"5.7 (4.2, 7.2)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,4.4,2.9,5.9,caste,Schedule Caste,"4.4 (2.9, 5.9)",Chhattisgarh
22,Chhattisgarh,Urban,Treated,2.8,1.8,3.8,caste,Schedule Caste,"2.8 (1.8, 3.8)",Chhattisgarh
22,Chhattisgarh,Urban,Controlled,3.2,1.8,4.6,caste,Schedule Caste,"3.2 (1.8, 4.6)",Chhattisgarh
22,Chhattisgarh,Urban,Screened,35.6,30,41.3,caste,Schedule Tribe,"35.6 (30, 41.3)",Chhattisgarh
22,Chhattisgarh,Urban,Diabetes,6.2,4.4,8,caste,Schedule Tribe,"6.2 (4.4, 8)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,4.7,3.1,6.3,caste,Schedule Tribe,"4.7 (3.1, 6.3)",Chhattisgarh
22,Chhattisgarh,Urban,Treated,3,1.6,4.4,caste,Schedule Tribe,"3 (1.6, 4.4)",Chhattisgarh
22,Chhattisgarh,Urban,Controlled,2.7,1.6,3.9,caste,Schedule Tribe,"2.7 (1.6, 3.9)",Chhattisgarh
23,Madhya Pradesh,Rural,Screened,21.9,20.2,23.6,caste,General,"21.9 (20.2, 23.6)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diabetes,4.2,3.7,4.7,caste,General,"4.2 (3.7, 4.7)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,2.8,2.4,3.3,caste,General,"2.8 (2.4, 3.3)",Madhya Pradesh
23,Madhya Pradesh,Rural,Treated,1.8,1.5,2.1,caste,General,"1.8 (1.5, 2.1)",Madhya Pradesh
23,Madhya Pradesh,Rural,Controlled,1.7,1.4,2,caste,General,"1.7 (1.4, 2)",Madhya Pradesh
23,Madhya Pradesh,Rural,Screened,18.4,17.1,19.7,caste,OBC,"18.4 (17.1, 19.7)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diabetes,2.7,2.5,3,caste,OBC,"2.7 (2.5, 3)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,1.8,1.6,2,caste,OBC,"1.8 (1.6, 2)",Madhya Pradesh
23,Madhya Pradesh,Rural,Treated,1.2,1,1.4,caste,OBC,"1.2 (1, 1.4)",Madhya Pradesh
23,Madhya Pradesh,Rural,Controlled,1.2,1,1.4,caste,OBC,"1.2 (1, 1.4)",Madhya Pradesh
23,Madhya Pradesh,Rural,Screened,16.1,14.7,17.4,caste,Schedule Caste,"16.1 (14.7, 17.4)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diabetes,2.2,1.9,2.5,caste,Schedule Caste,"2.2 (1.9, 2.5)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,1.4,1.1,1.6,caste,Schedule Caste,"1.4 (1.1, 1.6)",Madhya Pradesh
23,Madhya Pradesh,Rural,Treated,0.9,0.7,1.1,caste,Schedule Caste,"0.9 (0.7, 1.1)",Madhya Pradesh
23,Madhya Pradesh,Rural,Controlled,0.9,0.7,1.1,caste,Schedule Caste,"0.9 (0.7, 1.1)",Madhya Pradesh
23,Madhya Pradesh,Rural,Screened,11.3,10,12.6,caste,Schedule Tribe,"11.3 (10, 12.6)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diabetes,1.5,1.3,1.7,caste,Schedule Tribe,"1.5 (1.3, 1.7)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,0.7,0.5,0.8,caste,Schedule Tribe,"0.7 (0.5, 0.8)",Madhya Pradesh
23,Madhya Pradesh,Rural,Treated,0.4,0.3,0.6,caste,Schedule Tribe,"0.4 (0.3, 0.6)",Madhya Pradesh
23,Madhya Pradesh,Rural,Controlled,0.4,0.3,0.5,caste,Schedule Tribe,"0.4 (0.3, 0.5)",Madhya Pradesh
23,Madhya Pradesh,Urban,Screened,35.4,32.1,38.7,caste,General,"35.4 (32.1, 38.7)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diabetes,6.5,5.5,7.4,caste,General,"6.5 (5.5, 7.4)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,5.3,4.4,6.1,caste,General,"5.3 (4.4, 6.1)",Madhya Pradesh
23,Madhya Pradesh,Urban,Treated,4,3.3,4.7,caste,General,"4 (3.3, 4.7)",Madhya Pradesh
23,Madhya Pradesh,Urban,Controlled,2.9,2.4,3.5,caste,General,"2.9 (2.4, 3.5)",Madhya Pradesh
23,Madhya Pradesh,Urban,Screened,29.4,26.5,32.3,caste,OBC,"29.4 (26.5, 32.3)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diabetes,4.6,4,5.2,caste,OBC,"4.6 (4, 5.2)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,3.5,2.9,4.1,caste,OBC,"3.5 (2.9, 4.1)",Madhya Pradesh
23,Madhya Pradesh,Urban,Treated,2.5,2.1,2.8,caste,OBC,"2.5 (2.1, 2.8)",Madhya Pradesh
23,Madhya Pradesh,Urban,Controlled,2,1.6,2.5,caste,OBC,"2 (1.6, 2.5)",Madhya Pradesh
23,Madhya Pradesh,Urban,Screened,25.5,22.3,28.8,caste,Schedule Caste,"25.5 (22.3, 28.8)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diabetes,4.6,3.8,5.5,caste,Schedule Caste,"4.6 (3.8, 5.5)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,3,2.3,3.7,caste,Schedule Caste,"3 (2.3, 3.7)",Madhya Pradesh
23,Madhya Pradesh,Urban,Treated,2.3,1.7,2.9,caste,Schedule Caste,"2.3 (1.7, 2.9)",Madhya Pradesh
23,Madhya Pradesh,Urban,Controlled,1.7,1.2,2.3,caste,Schedule Caste,"1.7 (1.2, 2.3)",Madhya Pradesh
23,Madhya Pradesh,Urban,Screened,24.4,18.9,30,caste,Schedule Tribe,"24.4 (18.9, 30)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diabetes,3.3,2,4.6,caste,Schedule Tribe,"3.3 (2, 4.6)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,2.4,1.3,3.5,caste,Schedule Tribe,"2.4 (1.3, 3.5)",Madhya Pradesh
23,Madhya Pradesh,Urban,Treated,1.8,0.9,2.7,caste,Schedule Tribe,"1.8 (0.9, 2.7)",Madhya Pradesh
23,Madhya Pradesh,Urban,Controlled,1.3,0.7,2,caste,Schedule Tribe,"1.3 (0.7, 2)",Madhya Pradesh
24,Gujarat,Rural,Screened,24.9,22.4,27.4,caste,General,"24.9 (22.4, 27.4)",Gujarat
24,Gujarat,Rural,Diabetes,5.1,4.5,5.8,caste,General,"5.1 (4.5, 5.8)",Gujarat
24,Gujarat,Rural,Diagnosed,3.7,3.1,4.3,caste,General,"3.7 (3.1, 4.3)",Gujarat
24,Gujarat,Rural,Treated,2.9,2.4,3.4,caste,General,"2.9 (2.4, 3.4)",Gujarat
24,Gujarat,Rural,Controlled,2,1.6,2.5,caste,General,"2 (1.6, 2.5)",Gujarat
24,Gujarat,Rural,Screened,18.5,16.8,20.1,caste,OBC,"18.5 (16.8, 20.1)",Gujarat
24,Gujarat,Rural,Diabetes,3.3,3,3.6,caste,OBC,"3.3 (3, 3.6)",Gujarat
24,Gujarat,Rural,Diagnosed,2,1.8,2.3,caste,OBC,"2 (1.8, 2.3)",Gujarat
24,Gujarat,Rural,Treated,1.5,1.3,1.8,caste,OBC,"1.5 (1.3, 1.8)",Gujarat
24,Gujarat,Rural,Controlled,1.2,1,1.4,caste,OBC,"1.2 (1, 1.4)",Gujarat
24,Gujarat,Rural,Screened,18.9,16.5,21.3,caste,Schedule Caste,"18.9 (16.5, 21.3)",Gujarat
24,Gujarat,Rural,Diabetes,3.1,2.6,3.5,caste,Schedule Caste,"3.1 (2.6, 3.5)",Gujarat
24,Gujarat,Rural,Diagnosed,2,1.6,2.4,caste,Schedule Caste,"2 (1.6, 2.4)",Gujarat
24,Gujarat,Rural,Treated,1.4,1.1,1.7,caste,Schedule Caste,"1.4 (1.1, 1.7)",Gujarat
24,Gujarat,Rural,Controlled,1.1,0.8,1.4,caste,Schedule Caste,"1.1 (0.8, 1.4)",Gujarat
24,Gujarat,Rural,Screened,14.1,12,16.3,caste,Schedule Tribe,"14.1 (12, 16.3)",Gujarat
24,Gujarat,Rural,Diabetes,2.5,2.1,2.9,caste,Schedule Tribe,"2.5 (2.1, 2.9)",Gujarat
24,Gujarat,Rural,Diagnosed,1.2,1,1.5,caste,Schedule Tribe,"1.2 (1, 1.5)",Gujarat
24,Gujarat,Rural,Treated,0.9,0.7,1.1,caste,Schedule Tribe,"0.9 (0.7, 1.1)",Gujarat
24,Gujarat,Rural,Controlled,0.7,0.5,0.9,caste,Schedule Tribe,"0.7 (0.5, 0.9)",Gujarat
24,Gujarat,Urban,Screened,42.6,38.4,46.9,caste,General,"42.6 (38.4, 46.9)",Gujarat
24,Gujarat,Urban,Diabetes,7.2,6.5,7.9,caste,General,"7.2 (6.5, 7.9)",Gujarat
24,Gujarat,Urban,Diagnosed,5.7,5.1,6.4,caste,General,"5.7 (5.1, 6.4)",Gujarat
24,Gujarat,Urban,Treated,5,4.3,5.6,caste,General,"5 (4.3, 5.6)",Gujarat
24,Gujarat,Urban,Controlled,3.2,2.8,3.7,caste,General,"3.2 (2.8, 3.7)",Gujarat
24,Gujarat,Urban,Screened,33.1,28.8,37.3,caste,OBC,"33.1 (28.8, 37.3)",Gujarat
24,Gujarat,Urban,Diabetes,5,4.5,5.6,caste,OBC,"5 (4.5, 5.6)",Gujarat
24,Gujarat,Urban,Diagnosed,3.6,3.2,4.1,caste,OBC,"3.6 (3.2, 4.1)",Gujarat
24,Gujarat,Urban,Treated,3.2,2.7,3.6,caste,OBC,"3.2 (2.7, 3.6)",Gujarat
24,Gujarat,Urban,Controlled,2,1.7,2.4,caste,OBC,"2 (1.7, 2.4)",Gujarat
24,Gujarat,Urban,Screened,29.5,25.4,33.6,caste,Schedule Caste,"29.5 (25.4, 33.6)",Gujarat
24,Gujarat,Urban,Diabetes,4.3,3.5,5.2,caste,Schedule Caste,"4.3 (3.5, 5.2)",Gujarat
24,Gujarat,Urban,Diagnosed,3.2,2.5,4,caste,Schedule Caste,"3.2 (2.5, 4)",Gujarat
24,Gujarat,Urban,Treated,3,2.2,3.7,caste,Schedule Caste,"3 (2.2, 3.7)",Gujarat
24,Gujarat,Urban,Controlled,2,1.4,2.7,caste,Schedule Caste,"2 (1.4, 2.7)",Gujarat
24,Gujarat,Urban,Screened,34.3,25.9,42.7,caste,Schedule Tribe,"34.3 (25.9, 42.7)",Gujarat
24,Gujarat,Urban,Diabetes,4.9,3.1,6.8,caste,Schedule Tribe,"4.9 (3.1, 6.8)",Gujarat
24,Gujarat,Urban,Diagnosed,3.9,2.1,5.7,caste,Schedule Tribe,"3.9 (2.1, 5.7)",Gujarat
24,Gujarat,Urban,Treated,3.5,1.8,5.3,caste,Schedule Tribe,"3.5 (1.8, 5.3)",Gujarat
24,Gujarat,Urban,Controlled,1.6,0.8,2.5,caste,Schedule Tribe,"1.6 (0.8, 2.5)",Gujarat
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Screened,23.3,14.5,32.1,caste,General,"23.3 (14.5, 32.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diabetes,5.6,2.9,8.4,caste,General,"5.6 (2.9, 8.4)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,1.8,0.1,3.4,caste,General,"1.8 (0.1, 3.4)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Treated,1.8,0.1,3.4,caste,General,"1.8 (0.1, 3.4)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Controlled,0.9,-0.1,2,caste,General,"0.9 (-0.1, 2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Screened,31.1,22.5,39.8,caste,OBC,"31.1 (22.5, 39.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diabetes,7.1,3,11.2,caste,OBC,"7.1 (3, 11.2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,5.1,1.5,8.7,caste,OBC,"5.1 (1.5, 8.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Treated,5,1.4,8.6,caste,OBC,"5 (1.4, 8.6)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Controlled,1.5,0.3,2.7,caste,OBC,"1.5 (0.3, 2.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Screened,23.5,13,33.9,caste,Schedule Caste,"23.5 (13, 33.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diabetes,6.5,1.8,11.2,caste,Schedule Caste,"6.5 (1.8, 11.2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,2,-1.1,5.2,caste,Schedule Caste,"2 (-1.1, 5.2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Treated,1.9,-1.2,5.1,caste,Schedule Caste,"1.9 (-1.2, 5.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Controlled,0.9,-0.2,2,caste,Schedule Caste,"0.9 (-0.2, 2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Screened,30.7,20.8,40.5,caste,Schedule Tribe,"30.7 (20.8, 40.5)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diabetes,3.5,2.3,4.8,caste,Schedule Tribe,"3.5 (2.3, 4.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,1.5,0.6,2.5,caste,Schedule Tribe,"1.5 (0.6, 2.5)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Treated,1.3,0.5,2.1,caste,Schedule Tribe,"1.3 (0.5, 2.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Controlled,1.1,0.3,1.8,caste,Schedule Tribe,"1.1 (0.3, 1.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,33.9,24.8,43,caste,General,"33.9 (24.8, 43)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,8.5,5.1,11.9,caste,General,"8.5 (5.1, 11.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,5.7,2.7,8.7,caste,General,"5.7 (2.7, 8.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Treated,5.4,2.6,8.1,caste,General,"5.4 (2.6, 8.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Controlled,1.1,0.1,2,caste,General,"1.1 (0.1, 2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,32.2,25.3,39.1,caste,OBC,"32.2 (25.3, 39.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,8.3,5.9,10.7,caste,OBC,"8.3 (5.9, 10.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,5.3,3.5,7.2,caste,OBC,"5.3 (3.5, 7.2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Treated,5.1,3.2,6.9,caste,OBC,"5.1 (3.2, 6.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Controlled,3.3,1.9,4.8,caste,OBC,"3.3 (1.9, 4.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,27.3,18.6,35.9,caste,Schedule Caste,"27.3 (18.6, 35.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,4.5,1.9,7.1,caste,Schedule Caste,"4.5 (1.9, 7.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,3,1.4,4.7,caste,Schedule Caste,"3 (1.4, 4.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Treated,3,1.4,4.7,caste,Schedule Caste,"3 (1.4, 4.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Controlled,1.8,0.4,3.3,caste,Schedule Caste,"1.8 (0.4, 3.3)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,17.9,7.9,28,caste,Schedule Tribe,"17.9 (7.9, 28)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,4.1,1.6,6.7,caste,Schedule Tribe,"4.1 (1.6, 6.7)",Dadra & Nagar Haveli And Daman & Diu
