state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
21,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3275,caste,General
21,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3275,caste,General
21,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3275,caste,General
21,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3154,caste,OBC
21,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3154,caste,OBC
21,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3154,caste,OBC
21,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3154,caste,OBC
21,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3154,caste,OBC
21,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1731,caste,Schedule Caste
21,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1731,caste,Schedule Caste
21,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1731,caste,Schedule Caste
21,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1731,caste,Schedule Caste
21,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1731,caste,Schedule Caste
21,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1101,caste,Schedule Tribe
21,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1101,caste,Schedule Tribe
21,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1101,caste,Schedule Tribe
21,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1101,caste,Schedule Tribe
21,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1101,caste,Schedule Tribe
22,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2283,caste,General
22,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2283,caste,General
22,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2283,caste,General
22,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2283,caste,General
22,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2283,caste,General
22,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",19931,caste,OBC
22,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",19931,caste,OBC
22,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",19931,caste,OBC
22,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",19931,caste,OBC
22,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",19931,caste,OBC
22,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7499,caste,Schedule Caste
22,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7499,caste,Schedule Caste
22,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7499,caste,Schedule Caste
22,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7499,caste,Schedule Caste
22,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7499,caste,Schedule Caste
22,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",22897,caste,Schedule Tribe
22,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",22897,caste,Schedule Tribe
22,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",22897,caste,Schedule Tribe
22,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",22897,caste,Schedule Tribe
22,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",22897,caste,Schedule Tribe
22,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2492,caste,General
22,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2492,caste,General
22,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2492,caste,General
22,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2492,caste,General
22,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2492,caste,General
22,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",5516,caste,OBC
22,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",5516,caste,OBC
22,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",5516,caste,OBC
22,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",5516,caste,OBC
22,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",5516,caste,OBC
22,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2152,caste,Schedule Caste
22,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2152,caste,Schedule Caste
22,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2152,caste,Schedule Caste
22,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2152,caste,Schedule Caste
22,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2152,caste,Schedule Caste
22,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2083,caste,Schedule Tribe
22,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2083,caste,Schedule Tribe
22,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2083,caste,Schedule Tribe
22,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2083,caste,Schedule Tribe
22,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2083,caste,Schedule Tribe
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",12556,caste,General
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",12556,caste,General
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",12556,caste,General
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",12556,caste,General
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",12556,caste,General
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",36250,caste,OBC
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",36250,caste,OBC
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",36250,caste,OBC
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",36250,caste,OBC
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",36250,caste,OBC
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",14446,caste,Schedule Caste
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",14446,caste,Schedule Caste
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",14446,caste,Schedule Caste
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",14446,caste,Schedule Caste
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",14446,caste,Schedule Caste
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",23706,caste,Schedule Tribe
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",23706,caste,Schedule Tribe
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",23706,caste,Schedule Tribe
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",23706,caste,Schedule Tribe
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",23706,caste,Schedule Tribe
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",6308,caste,General
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",6308,caste,General
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",6308,caste,General
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",6308,caste,General
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",6308,caste,General
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10814,caste,OBC
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10814,caste,OBC
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10814,caste,OBC
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10814,caste,OBC
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10814,caste,OBC
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3768,caste,Schedule Caste
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3768,caste,Schedule Caste
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3768,caste,Schedule Caste
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3768,caste,Schedule Caste
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3768,caste,Schedule Caste
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1749,caste,Schedule Tribe
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1749,caste,Schedule Tribe
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1749,caste,Schedule Tribe
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1749,caste,Schedule Tribe
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1749,caste,Schedule Tribe
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",9757,caste,General
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",9757,caste,General
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",9757,caste,General
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",9757,caste,General
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",9757,caste,General
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",25489,caste,OBC
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",25489,caste,OBC
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",25489,caste,OBC
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",25489,caste,OBC
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",25489,caste,OBC
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7513,caste,Schedule Caste
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7513,caste,Schedule Caste
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7513,caste,Schedule Caste
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7513,caste,Schedule Caste
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7513,caste,Schedule Caste
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",16584,caste,Schedule Tribe
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",16584,caste,Schedule Tribe
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",16584,caste,Schedule Tribe
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",16584,caste,Schedule Tribe
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",16584,caste,Schedule Tribe
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",9287,caste,General
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",9287,caste,General
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",9287,caste,General
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",9287,caste,General
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",9287,caste,General
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",12450,caste,OBC
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",12450,caste,OBC
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",12450,caste,OBC
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",12450,caste,OBC
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",12450,caste,OBC
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3554,caste,Schedule Caste
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3554,caste,Schedule Caste
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3554,caste,Schedule Caste
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3554,caste,Schedule Caste
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3554,caste,Schedule Caste
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1520,caste,Schedule Tribe
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1520,caste,Schedule Tribe
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1520,caste,Schedule Tribe
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1520,caste,Schedule Tribe
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1520,caste,Schedule Tribe
25,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",349,caste,General
25,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",349,caste,General
25,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",349,caste,General
25,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",349,caste,General
25,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",349,caste,General
25,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1066,caste,OBC
25,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1066,caste,OBC
25,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1066,caste,OBC
25,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1066,caste,OBC
25,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1066,caste,OBC
25,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",214,caste,Schedule Caste
25,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",214,caste,Schedule Caste
25,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",214,caste,Schedule Caste
25,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",214,caste,Schedule Caste
25,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",214,caste,Schedule Caste
25,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1279,caste,Schedule Tribe
25,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1279,caste,Schedule Tribe
25,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1279,caste,Schedule Tribe
25,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1279,caste,Schedule Tribe
25,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1279,caste,Schedule Tribe
25,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",903,caste,General
25,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",903,caste,General
25,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",903,caste,General
25,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",903,caste,General
25,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",903,caste,General
25,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1649,caste,OBC
25,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1649,caste,OBC
25,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1649,caste,OBC
25,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1649,caste,OBC
25,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1649,caste,OBC
25,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",490,caste,Schedule Caste
25,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",490,caste,Schedule Caste
25,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",490,caste,Schedule Caste
25,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",490,caste,Schedule Caste
25,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",490,caste,Schedule Caste
25,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",421,caste,Schedule Tribe
25,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",421,caste,Schedule Tribe
25,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",421,caste,Schedule Tribe
25,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",421,caste,Schedule Tribe
25,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",421,caste,Schedule Tribe
27,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",19693,caste,General
27,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",19693,caste,General
27,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",19693,caste,General
27,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",19693,caste,General
27,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",19693,caste,General
27,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",19831,caste,OBC
27,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",19831,caste,OBC
27,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",19831,caste,OBC
27,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",19831,caste,OBC
27,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",19831,caste,OBC
27,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10684,caste,Schedule Caste
27,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10684,caste,Schedule Caste
27,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10684,caste,Schedule Caste
27,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10684,caste,Schedule Caste
27,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10684,caste,Schedule Caste
27,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10683,caste,Schedule Tribe
27,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10683,caste,Schedule Tribe
27,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10683,caste,Schedule Tribe
27,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10683,caste,Schedule Tribe
27,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10683,caste,Schedule Tribe
27,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",12571,caste,General
27,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",12571,caste,General
27,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",12571,caste,General
27,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",12571,caste,General
27,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",12571,caste,General
27,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",8371,caste,OBC
27,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",8371,caste,OBC
27,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",8371,caste,OBC
27,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",8371,caste,OBC
27,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",8371,caste,OBC
27,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4954,caste,Schedule Caste
27,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4954,caste,Schedule Caste
27,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4954,caste,Schedule Caste
27,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4954,caste,Schedule Caste
27,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4954,caste,Schedule Caste
27,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1432,caste,Schedule Tribe
27,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1432,caste,Schedule Tribe
27,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1432,caste,Schedule Tribe
27,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1432,caste,Schedule Tribe
27,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1432,caste,Schedule Tribe
28,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4033,caste,General
28,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4033,caste,General
28,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4033,caste,General
28,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4033,caste,General
28,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4033,caste,General
28,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",9792,caste,OBC
28,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",9792,caste,OBC
28,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",9792,caste,OBC
28,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",9792,caste,OBC
28,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",9792,caste,OBC
28,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4407,caste,Schedule Caste
28,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4407,caste,Schedule Caste
28,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4407,caste,Schedule Caste
28,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4407,caste,Schedule Caste
28,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4407,caste,Schedule Caste
28,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",911,caste,Schedule Tribe
28,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",911,caste,Schedule Tribe
28,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",911,caste,Schedule Tribe
28,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",911,caste,Schedule Tribe
28,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",911,caste,Schedule Tribe
28,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1807,caste,General
28,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1807,caste,General
28,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1807,caste,General
28,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1807,caste,General
28,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1807,caste,General
28,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4182,caste,OBC
28,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4182,caste,OBC
28,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4182,caste,OBC
28,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4182,caste,OBC
28,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4182,caste,OBC
28,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1200,caste,Schedule Caste
28,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1200,caste,Schedule Caste
28,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1200,caste,Schedule Caste
28,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1200,caste,Schedule Caste
28,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1200,caste,Schedule Caste
28,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",174,caste,Schedule Tribe
28,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",174,caste,Schedule Tribe
28,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",174,caste,Schedule Tribe
28,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",174,caste,Schedule Tribe
28,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",174,caste,Schedule Tribe
29,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",6136,caste,General
29,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",6136,caste,General
29,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",6136,caste,General
29,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",6136,caste,General
29,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",6136,caste,General
29,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",28641,caste,OBC
29,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",28641,caste,OBC
29,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",28641,caste,OBC
29,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",28641,caste,OBC
29,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",28641,caste,OBC
29,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",11019,caste,Schedule Caste
29,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",11019,caste,Schedule Caste
29,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",11019,caste,Schedule Caste
