Level1,Level2,Level3,Level4,Level5,ST_NM,estimate,lci,uci,est_ci,nfhs5_statecode,nfhs5_statename
Age-standardized,Rural,Diabetes,Schooling,Higher,Haryana,2.4,1.9,3,"2.4 (1.9, 3)",6,Haryana
Age-standardized,Rural,Diabetes,Schooling,No education,Haryana,7.2,6.4,8,"7.2 (6.4, 8)",6,Haryana
Age-standardized,Rural,Diabetes,Schooling,Primary,Haryana,5.9,5,6.8,"5.9 (5, 6.8)",6,Haryana
Age-standardized,Rural,Diabetes,Schooling,Secondary,Haryana,4.4,3.9,4.9,"4.4 (3.9, 4.9)",6,Haryana
Age-standardized,Urban,Diabetes,Schooling,Higher,Haryana,5.3,4.2,6.3,"5.3 (4.2, 6.3)",6,Haryana
Age-standardized,Urban,Diabetes,Schooling,No education,Haryana,10,8.3,11.7,"10 (8.3, 11.7)",6,Haryana
Age-standardized,Urban,Diabetes,Schooling,Primary,Haryana,11.1,8.9,13.4,"11.1 (8.9, 13.4)",6,Haryana
Age-standardized,Urban,Diabetes,Schooling,Secondary,Haryana,8.7,7.4,9.9,"8.7 (7.4, 9.9)",6,Haryana
Age-standardized,Rural,Diabetes,Schooling,Higher,Delhi,3.4,0.1,6.7,"3.4 (0.1, 6.7)",7,Nct Of Delhi
Age-standardized,Rural,Diabetes,Schooling,No education,Delhi,14.1,-1.1,29.3,"14.1 (-1.1, 29.3)",7,Nct Of Delhi
Age-standardized,Rural,Diabetes,Schooling,Primary,Delhi,12.8,1.8,23.8,"12.8 (1.8, 23.8)",7,Nct Of Delhi
Age-standardized,Rural,Diabetes,Schooling,Secondary,Delhi,6.3,2.1,10.5,"6.3 (2.1, 10.5)",7,Nct Of Delhi
Age-standardized,Urban,Diabetes,Schooling,Higher,Delhi,7.3,6.4,8.2,"7.3 (6.4, 8.2)",7,Nct Of Delhi
Age-standardized,Urban,Diabetes,Schooling,No education,Delhi,12,10.6,13.4,"12 (10.6, 13.4)",7,Nct Of Delhi
Age-standardized,Urban,Diabetes,Schooling,Primary,Delhi,11.5,9.9,13.1,"11.5 (9.9, 13.1)",7,Nct Of Delhi
Age-standardized,Urban,Diabetes,Schooling,Secondary,Delhi,8.1,7.3,8.8,"8.1 (7.3, 8.8)",7,Nct Of Delhi
Age-standardized,Rural,Diabetes,Schooling,Higher,Rajasthan,1.7,1.3,2.1,"1.7 (1.3, 2.1)",8,Rajasthan
Age-standardized,Rural,Diabetes,Schooling,No education,Rajasthan,2.9,2.5,3.2,"2.9 (2.5, 3.2)",8,Rajasthan
Age-standardized,Rural,Diabetes,Schooling,Primary,Rajasthan,2.6,2.1,3,"2.6 (2.1, 3)",8,Rajasthan
Age-standardized,Rural,Diabetes,Schooling,Secondary,Rajasthan,2.1,1.8,2.4,"2.1 (1.8, 2.4)",8,Rajasthan
Age-standardized,Urban,Diabetes,Schooling,Higher,Rajasthan,4.3,3.3,5.2,"4.3 (3.3, 5.2)",8,Rajasthan
Age-standardized,Urban,Diabetes,Schooling,No education,Rajasthan,5.3,4.4,6.3,"5.3 (4.4, 6.3)",8,Rajasthan
Age-standardized,Urban,Diabetes,Schooling,Primary,Rajasthan,5.8,4.5,7.2,"5.8 (4.5, 7.2)",8,Rajasthan
Age-standardized,Urban,Diabetes,Schooling,Secondary,Rajasthan,5,4.1,5.9,"5 (4.1, 5.9)",8,Rajasthan
Age-standardized,Rural,Diabetes,Schooling,Higher,Uttar Pradesh,3.7,3.2,4.2,"3.7 (3.2, 4.2)",9,Uttar Pradesh
Age-standardized,Rural,Diabetes,Schooling,No education,Uttar Pradesh,5.3,4.9,5.6,"5.3 (4.9, 5.6)",9,Uttar Pradesh
Age-standardized,Rural,Diabetes,Schooling,Primary,Uttar Pradesh,4.7,4.4,5.1,"4.7 (4.4, 5.1)",9,Uttar Pradesh
Age-standardized,Rural,Diabetes,Schooling,Secondary,Uttar Pradesh,3.8,3.5,4.1,"3.8 (3.5, 4.1)",9,Uttar Pradesh
Age-standardized,Urban,Diabetes,Schooling,Higher,Uttar Pradesh,5.4,4.6,6.1,"5.4 (4.6, 6.1)",9,Uttar Pradesh
Age-standardized,Urban,Diabetes,Schooling,No education,Uttar Pradesh,7,6.1,7.9,"7 (6.1, 7.9)",9,Uttar Pradesh
Age-standardized,Urban,Diabetes,Schooling,Primary,Uttar Pradesh,6.6,5.6,7.6,"6.6 (5.6, 7.6)",9,Uttar Pradesh
Age-standardized,Urban,Diabetes,Schooling,Secondary,Uttar Pradesh,5.8,5.2,6.4,"5.8 (5.2, 6.4)",9,Uttar Pradesh
Age-standardized,Rural,Diabetes,Schooling,Higher,Bihar,5.9,5.1,6.6,"5.9 (5.1, 6.6)",10,Bihar
Age-standardized,Rural,Diabetes,Schooling,No education,Bihar,4.5,4.2,4.9,"4.5 (4.2, 4.9)",10,Bihar
Age-standardized,Rural,Diabetes,Schooling,Primary,Bihar,4.6,4,5.1,"4.6 (4, 5.1)",10,Bihar
Age-standardized,Rural,Diabetes,Schooling,Secondary,Bihar,4.5,4.1,4.9,"4.5 (4.1, 4.9)",10,Bihar
Age-standardized,Urban,Diabetes,Schooling,Higher,Bihar,7.9,6.1,9.8,"7.9 (6.1, 9.8)",10,Bihar
Age-standardized,Urban,Diabetes,Schooling,No education,Bihar,9.7,7.9,11.5,"9.7 (7.9, 11.5)",10,Bihar
Age-standardized,Urban,Diabetes,Schooling,Primary,Bihar,10.1,7.9,12.4,"10.1 (7.9, 12.4)",10,Bihar
Age-standardized,Urban,Diabetes,Schooling,Secondary,Bihar,7.9,6.6,9.2,"7.9 (6.6, 9.2)",10,Bihar
Age-standardized,Rural,Diabetes,Schooling,Higher,Sikkim,3,1.1,4.9,"3 (1.1, 4.9)",11,Sikkim
Age-standardized,Rural,Diabetes,Schooling,No education,Sikkim,7,5,9.1,"7 (5, 9.1)",11,Sikkim
Age-standardized,Rural,Diabetes,Schooling,Primary,Sikkim,5.4,3.9,6.9,"5.4 (3.9, 6.9)",11,Sikkim
Age-standardized,Rural,Diabetes,Schooling,Secondary,Sikkim,3.9,3,4.8,"3.9 (3, 4.8)",11,Sikkim
Age-standardized,Urban,Diabetes,Schooling,Higher,Sikkim,5.4,2.4,8.4,"5.4 (2.4, 8.4)",11,Sikkim
Age-standardized,Urban,Diabetes,Schooling,No education,Sikkim,9.3,4.2,14.4,"9.3 (4.2, 14.4)",11,Sikkim
Age-standardized,Urban,Diabetes,Schooling,Primary,Sikkim,11.9,5.4,18.3,"11.9 (5.4, 18.3)",11,Sikkim
Age-standardized,Urban,Diabetes,Schooling,Secondary,Sikkim,10.4,7.3,13.5,"10.4 (7.3, 13.5)",11,Sikkim
Age-standardized,Rural,Diabetes,Schooling,Higher,Arunachal Pradesh,4.2,2.9,5.4,"4.2 (2.9, 5.4)",12,Arunachal Pradesh
Age-standardized,Rural,Diabetes,Schooling,No education,Arunachal Pradesh,3.6,2.9,4.3,"3.6 (2.9, 4.3)",12,Arunachal Pradesh
Age-standardized,Rural,Diabetes,Schooling,Primary,Arunachal Pradesh,2.7,2,3.3,"2.7 (2, 3.3)",12,Arunachal Pradesh
Age-standardized,Rural,Diabetes,Schooling,Secondary,Arunachal Pradesh,2.7,2.1,3.3,"2.7 (2.1, 3.3)",12,Arunachal Pradesh
Age-standardized,Urban,Diabetes,Schooling,Higher,Arunachal Pradesh,6.8,4.7,8.8,"6.8 (4.7, 8.8)",12,Arunachal Pradesh
Age-standardized,Urban,Diabetes,Schooling,No education,Arunachal Pradesh,5.4,3.7,7.1,"5.4 (3.7, 7.1)",12,Arunachal Pradesh
Age-standardized,Urban,Diabetes,Schooling,Primary,Arunachal Pradesh,8.6,4.9,12.4,"8.6 (4.9, 12.4)",12,Arunachal Pradesh
Age-standardized,Urban,Diabetes,Schooling,Secondary,Arunachal Pradesh,6.8,5.2,8.4,"6.8 (5.2, 8.4)",12,Arunachal Pradesh
Age-standardized,Rural,Diabetes,Schooling,Higher,Nagaland,2,1.2,2.8,"2 (1.2, 2.8)",13,Nagaland
Age-standardized,Rural,Diabetes,Schooling,No education,Nagaland,2.2,1.5,2.9,"2.2 (1.5, 2.9)",13,Nagaland
Age-standardized,Rural,Diabetes,Schooling,Primary,Nagaland,3.1,2.1,4.1,"3.1 (2.1, 4.1)",13,Nagaland
Age-standardized,Rural,Diabetes,Schooling,Secondary,Nagaland,1.7,1.3,2.2,"1.7 (1.3, 2.2)",13,Nagaland
Age-standardized,Urban,Diabetes,Schooling,Higher,Nagaland,3.4,1.8,5,"3.4 (1.8, 5)",13,Nagaland
Age-standardized,Urban,Diabetes,Schooling,No education,Nagaland,4.9,1.9,7.9,"4.9 (1.9, 7.9)",13,Nagaland
Age-standardized,Urban,Diabetes,Schooling,Primary,Nagaland,5.7,2.5,8.9,"5.7 (2.5, 8.9)",13,Nagaland
Age-standardized,Urban,Diabetes,Schooling,Secondary,Nagaland,6.2,4.5,7.9,"6.2 (4.5, 7.9)",13,Nagaland
Age-standardized,Rural,Diabetes,Schooling,Higher,Manipur,5.7,4.3,7.1,"5.7 (4.3, 7.1)",14,Manipur
Age-standardized,Rural,Diabetes,Schooling,No education,Manipur,7.8,6.1,9.5,"7.8 (6.1, 9.5)",14,Manipur
Age-standardized,Rural,Diabetes,Schooling,Primary,Manipur,5.8,4.6,7,"5.8 (4.6, 7)",14,Manipur
Age-standardized,Rural,Diabetes,Schooling,Secondary,Manipur,3.6,3,4.2,"3.6 (3, 4.2)",14,Manipur
Age-standardized,Urban,Diabetes,Schooling,Higher,Manipur,8,6.5,9.4,"8 (6.5, 9.4)",14,Manipur
Age-standardized,Urban,Diabetes,Schooling,No education,Manipur,11.1,7.8,14.3,"11.1 (7.8, 14.3)",14,Manipur
Age-standardized,Urban,Diabetes,Schooling,Primary,Manipur,9.8,6.3,13.3,"9.8 (6.3, 13.3)",14,Manipur
Age-standardized,Urban,Diabetes,Schooling,Secondary,Manipur,7.4,6,8.9,"7.4 (6, 8.9)",14,Manipur
Age-standardized,Rural,Diabetes,Schooling,Higher,Mizoram,2.9,1.4,4.4,"2.9 (1.4, 4.4)",15,Mizoram
Age-standardized,Rural,Diabetes,Schooling,No education,Mizoram,3.5,2.3,4.8,"3.5 (2.3, 4.8)",15,Mizoram
Age-standardized,Rural,Diabetes,Schooling,Primary,Mizoram,5.4,4.1,6.7,"5.4 (4.1, 6.7)",15,Mizoram
Age-standardized,Rural,Diabetes,Schooling,Secondary,Mizoram,3.2,2.3,4.1,"3.2 (2.3, 4.1)",15,Mizoram
Age-standardized,Urban,Diabetes,Schooling,Higher,Mizoram,5.3,3.6,7.1,"5.3 (3.6, 7.1)",15,Mizoram
Age-standardized,Urban,Diabetes,Schooling,No education,Mizoram,9,3.4,14.5,"9 (3.4, 14.5)",15,Mizoram
Age-standardized,Urban,Diabetes,Schooling,Primary,Mizoram,11.8,8.3,15.3,"11.8 (8.3, 15.3)",15,Mizoram
Age-standardized,Urban,Diabetes,Schooling,Secondary,Mizoram,6.2,5.1,7.4,"6.2 (5.1, 7.4)",15,Mizoram
Age-standardized,Rural,Diabetes,Schooling,Higher,Tripura,5.7,3.9,7.6,"5.7 (3.9, 7.6)",16,Tripura
Age-standardized,Rural,Diabetes,Schooling,No education,Tripura,4.2,3.2,5.2,"4.2 (3.2, 5.2)",16,Tripura
Age-standardized,Rural,Diabetes,Schooling,Primary,Tripura,4.6,3.8,5.4,"4.6 (3.8, 5.4)",16,Tripura
Age-standardized,Rural,Diabetes,Schooling,Secondary,Tripura,4,3.4,4.7,"4 (3.4, 4.7)",16,Tripura
Age-standardized,Urban,Diabetes,Schooling,Higher,Tripura,10.7,7,14.5,"10.7 (7, 14.5)",16,Tripura
Age-standardized,Urban,Diabetes,Schooling,No education,Tripura,6.4,3.3,9.6,"6.4 (3.3, 9.6)",16,Tripura
Age-standardized,Urban,Diabetes,Schooling,Primary,Tripura,7.1,4,10.2,"7.1 (4, 10.2)",16,Tripura
Age-standardized,Urban,Diabetes,Schooling,Secondary,Tripura,8,6.3,9.7,"8 (6.3, 9.7)",16,Tripura
Age-standardized,Rural,Diabetes,Schooling,Higher,Meghalaya,2.8,1.2,4.4,"2.8 (1.2, 4.4)",17,Meghalaya
Age-standardized,Rural,Diabetes,Schooling,No education,Meghalaya,2.6,1.7,3.4,"2.6 (1.7, 3.4)",17,Meghalaya
Age-standardized,Rural,Diabetes,Schooling,Primary,Meghalaya,2.4,1.6,3.2,"2.4 (1.6, 3.2)",17,Meghalaya
Age-standardized,Rural,Diabetes,Schooling,Secondary,Meghalaya,1.6,1.1,2.1,"1.6 (1.1, 2.1)",17,Meghalaya
Age-standardized,Urban,Diabetes,Schooling,Higher,Meghalaya,5.7,3.6,7.8,"5.7 (3.6, 7.8)",17,Meghalaya
Age-standardized,Urban,Diabetes,Schooling,No education,Meghalaya,6.5,2.1,11,"6.5 (2.1, 11)",17,Meghalaya
Age-standardized,Urban,Diabetes,Schooling,Primary,Meghalaya,7.8,3.5,12,"7.8 (3.5, 12)",17,Meghalaya
Age-standardized,Urban,Diabetes,Schooling,Secondary,Meghalaya,5.4,3.2,7.5,"5.4 (3.2, 7.5)",17,Meghalaya
Age-standardized,Rural,Diabetes,Schooling,Higher,Assam,5.5,4.5,6.4,"5.5 (4.5, 6.4)",18,Assam
Age-standardized,Rural,Diabetes,Schooling,No education,Assam,3.6,3.2,4,"3.6 (3.2, 4)",18,Assam
Age-standardized,Rural,Diabetes,Schooling,Primary,Assam,4.1,3.6,4.7,"4.1 (3.6, 4.7)",18,Assam
Age-standardized,Rural,Diabetes,Schooling,Secondary,Assam,3.8,3.4,4.1,"3.8 (3.4, 4.1)",18,Assam
Age-standardized,Urban,Diabetes,Schooling,Higher,Assam,8.4,6.5,10.4,"8.4 (6.5, 10.4)",18,Assam
Age-standardized,Urban,Diabetes,Schooling,No education,Assam,8.9,6.8,11,"8.9 (6.8, 11)",18,Assam
Age-standardized,Urban,Diabetes,Schooling,Primary,Assam,7,5.2,8.8,"7 (5.2, 8.8)",18,Assam
Age-standardized,Urban,Diabetes,Schooling,Secondary,Assam,7.4,6.4,8.4,"7.4 (6.4, 8.4)",18,Assam
Age-standardized,Rural,Diabetes,Schooling,Higher,West Bengal,3.9,2.8,4.9,"3.9 (2.8, 4.9)",19,West Bengal
Age-standardized,Rural,Diabetes,Schooling,No education,West Bengal,4.9,4.3,5.5,"4.9 (4.3, 5.5)",19,West Bengal
Age-standardized,Rural,Diabetes,Schooling,Primary,West Bengal,4.4,3.9,4.9,"4.4 (3.9, 4.9)",19,West Bengal
Age-standardized,Rural,Diabetes,Schooling,Secondary,West Bengal,4.1,3.6,4.5,"4.1 (3.6, 4.5)",19,West Bengal
Age-standardized,Urban,Diabetes,Schooling,Higher,West Bengal,5.5,4.5,6.4,"5.5 (4.5, 6.4)",19,West Bengal
Age-standardized,Urban,Diabetes,Schooling,No education,West Bengal,7.5,5.9,9.1,"7.5 (5.9, 9.1)",19,West Bengal
Age-standardized,Urban,Diabetes,Schooling,Primary,West Bengal,6.8,5.4,8.2,"6.8 (5.4, 8.2)",19,West Bengal
Age-standardized,Urban,Diabetes,Schooling,Secondary,West Bengal,5.9,5.2,6.7,"5.9 (5.2, 6.7)",19,West Bengal
Age-standardized,Rural,Diabetes,Schooling,Higher,Jharkhand,4.6,3.6,5.6,"4.6 (3.6, 5.6)",20,Jharkhand
Age-standardized,Rural,Diabetes,Schooling,No education,Jharkhand,4,3.5,4.5,"4 (3.5, 4.5)",20,Jharkhand
Age-standardized,Rural,Diabetes,Schooling,Primary,Jharkhand,4.7,3.8,5.6,"4.7 (3.8, 5.6)",20,Jharkhand
Age-standardized,Rural,Diabetes,Schooling,Secondary,Jharkhand,3.8,3.2,4.5,"3.8 (3.2, 4.5)",20,Jharkhand
Age-standardized,Urban,Diabetes,Schooling,Higher,Jharkhand,8.3,6.7,9.9,"8.3 (6.7, 9.9)",20,Jharkhand
Age-standardized,Urban,Diabetes,Schooling,No education,Jharkhand,8.2,6.7,9.7,"8.2 (6.7, 9.7)",20,Jharkhand
Age-standardized,Urban,Diabetes,Schooling,Primary,Jharkhand,8.5,6.1,10.9,"8.5 (6.1, 10.9)",20,Jharkhand
Age-standardized,Urban,Diabetes,Schooling,Secondary,Jharkhand,7.5,6.1,8.9,"7.5 (6.1, 8.9)",20,Jharkhand
Age-standardized,Rural,Diabetes,Schooling,Higher,Odisha,5.3,4.4,6.2,"5.3 (4.4, 6.2)",21,Odisha
Age-standardized,Rural,Diabetes,Schooling,No education,Odisha,3.5,3.1,3.9,"3.5 (3.1, 3.9)",21,Odisha
Age-standardized,Rural,Diabetes,Schooling,Primary,Odisha,5.2,4.6,5.7,"5.2 (4.6, 5.7)",21,Odisha
Age-standardized,Rural,Diabetes,Schooling,Secondary,Odisha,4.8,4.4,5.3,"4.8 (4.4, 5.3)",21,Odisha
Age-standardized,Urban,Diabetes,Schooling,Higher,Odisha,8.2,6.3,10,"8.2 (6.3, 10)",21,Odisha
Age-standardized,Urban,Diabetes,Schooling,No education,Odisha,9.3,7.1,11.4,"9.3 (7.1, 11.4)",21,Odisha
Age-standardized,Urban,Diabetes,Schooling,Primary,Odisha,9.8,7.7,11.9,"9.8 (7.7, 11.9)",21,Odisha
Age-standardized,Urban,Diabetes,Schooling,Secondary,Odisha,9.2,7.9,10.4,"9.2 (7.9, 10.4)",21,Odisha
Age-standardized,Rural,Diabetes,Schooling,Higher,Chhattisgarh,2.7,2,3.5,"2.7 (2, 3.5)",22,Chhattisgarh
Age-standardized,Rural,Diabetes,Schooling,No education,Chhattisgarh,3.8,3.2,4.3,"3.8 (3.2, 4.3)",22,Chhattisgarh
Age-standardized,Rural,Diabetes,Schooling,Primary,Chhattisgarh,3.9,3.3,4.5,"3.9 (3.3, 4.5)",22,Chhattisgarh
Age-standardized,Rural,Diabetes,Schooling,Secondary,Chhattisgarh,2.8,2.4,3.2,"2.8 (2.4, 3.2)",22,Chhattisgarh
Age-standardized,Urban,Diabetes,Schooling,Higher,Chhattisgarh,7.4,5.6,9.2,"7.4 (5.6, 9.2)",22,Chhattisgarh
Age-standardized,Urban,Diabetes,Schooling,No education,Chhattisgarh,7.5,5.7,9.3,"7.5 (5.7, 9.3)",22,Chhattisgarh
Age-standardized,Urban,Diabetes,Schooling,Primary,Chhattisgarh,8.4,6.3,10.4,"8.4 (6.3, 10.4)",22,Chhattisgarh
Age-standardized,Urban,Diabetes,Schooling,Secondary,Chhattisgarh,6,4.7,7.3,"6 (4.7, 7.3)",22,Chhattisgarh
Age-standardized,Rural,Diabetes,Schooling,Higher,Madhya Pradesh,2.5,2,3,"2.5 (2, 3)",23,Madhya Pradesh
Age-standardized,Rural,Diabetes,Schooling,No education,Madhya Pradesh,2.7,2.5,3,"2.7 (2.5, 3)",23,Madhya Pradesh
Age-standardized,Rural,Diabetes,Schooling,Primary,Madhya Pradesh,3.1,2.7,3.4,"3.1 (2.7, 3.4)",23,Madhya Pradesh
Age-standardized,Rural,Diabetes,Schooling,Secondary,Madhya Pradesh,2.2,1.9,2.4,"2.2 (1.9, 2.4)",23,Madhya Pradesh
Age-standardized,Urban,Diabetes,Schooling,Higher,Madhya Pradesh,5.5,4.6,6.3,"5.5 (4.6, 6.3)",23,Madhya Pradesh
Age-standardized,Urban,Diabetes,Schooling,No education,Madhya Pradesh,5.3,4.3,6.3,"5.3 (4.3, 6.3)",23,Madhya Pradesh
Age-standardized,Urban,Diabetes,Schooling,Primary,Madhya Pradesh,5.6,4.5,6.7,"5.6 (4.5, 6.7)",23,Madhya Pradesh
Age-standardized,Urban,Diabetes,Schooling,Secondary,Madhya Pradesh,4.5,4,5.1,"4.5 (4, 5.1)",23,Madhya Pradesh
Age-standardized,Rural,Diabetes,Schooling,Higher,Gujarat,2.7,2.1,3.3,"2.7 (2.1, 3.3)",24,Gujarat
Age-standardized,Rural,Diabetes,Schooling,No education,Gujarat,3.8,3.4,4.2,"3.8 (3.4, 4.2)",24,Gujarat
Age-standardized,Rural,Diabetes,Schooling,Primary,Gujarat,4.3,3.8,4.9,"4.3 (3.8, 4.9)",24,Gujarat
Age-standardized,Rural,Diabetes,Schooling,Secondary,Gujarat,2.9,2.6,3.2,"2.9 (2.6, 3.2)",24,Gujarat
Age-standardized,Urban,Diabetes,Schooling,Higher,Gujarat,4.5,3.8,5.2,"4.5 (3.8, 5.2)",24,Gujarat
Age-standardized,Urban,Diabetes,Schooling,No education,Gujarat,7.7,6.4,9,"7.7 (6.4, 9)",24,Gujarat
Age-standardized,Urban,Diabetes,Schooling,Primary,Gujarat,7.9,6.6,9.1,"7.9 (6.6, 9.1)",24,Gujarat
Age-standardized,Urban,Diabetes,Schooling,Secondary,Gujarat,5.3,4.8,5.9,"5.3 (4.8, 5.9)",24,Gujarat
Age-standardized,Rural,Diabetes,Schooling,Higher,Dadra & Nagar Haveli And Daman & Diu,3.5,0.9,6,"3.5 (0.9, 6)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Diabetes,Schooling,No education,Dadra & Nagar Haveli And Daman & Diu,5.4,3,7.8,"5.4 (3, 7.8)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Diabetes,Schooling,Primary,Dadra & Nagar Haveli And Daman & Diu,5.8,2.7,8.8,"5.8 (2.7, 8.8)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Diabetes,Schooling,Secondary,Dadra & Nagar Haveli And Daman & Diu,3,1.7,4.3,"3 (1.7, 4.3)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Urban,Diabetes,Schooling,Higher,Dadra & Nagar Haveli And Daman & Diu,6.8,3.1,10.4,"6.8 (3.1, 10.4)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Urban,Diabetes,Schooling,No education,Dadra & Nagar Haveli And Daman & Diu,5.9,1.9,9.9,"5.9 (1.9, 9.9)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Urban,Diabetes,Schooling,Primary,Dadra & Nagar Haveli And Daman & Diu,9.8,5.7,13.9,"9.8 (5.7, 13.9)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Urban,Diabetes,Schooling,Secondary,Dadra & Nagar Haveli And Daman & Diu,7,5,8.9,"7 (5, 8.9)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Diabetes,Schooling,Higher,Maharashtra,2.4,2,2.9,"2.4 (2, 2.9)",27,Maharashtra
Age-standardized,Rural,Diabetes,Schooling,No education,Maharashtra,4.4,3.9,4.9,"4.4 (3.9, 4.9)",27,Maharashtra
Age-standardized,Rural,Diabetes,Schooling,Primary,Maharashtra,4.6,4.1,5.2,"4.6 (4.1, 5.2)",27,Maharashtra
Age-standardized,Rural,Diabetes,Schooling,Secondary,Maharashtra,3.2,3,3.5,"3.2 (3, 3.5)",27,Maharashtra
Age-standardized,Urban,Diabetes,Schooling,Higher,Maharashtra,5,4.1,5.9,"5 (4.1, 5.9)",27,Maharashtra
Age-standardized,Urban,Diabetes,Schooling,No education,Maharashtra,8.1,6.5,9.6,"8.1 (6.5, 9.6)",27,Maharashtra
Age-standardized,Urban,Diabetes,Schooling,Primary,Maharashtra,9.4,7.9,10.9,"9.4 (7.9, 10.9)",27,Maharashtra
Age-standardized,Urban,Diabetes,Schooling,Secondary,Maharashtra,6.6,5.9,7.4,"6.6 (5.9, 7.4)",27,Maharashtra
Age-standardized,Rural,Diabetes,Schooling,Higher,Andhra Pradesh,4.9,3.8,5.9,"4.9 (3.8, 5.9)",28,Andhra Pradesh
Age-standardized,Rural,Diabetes,Schooling,No education,Andhra Pradesh,9.6,8.8,10.5,"9.6 (8.8, 10.5)",28,Andhra Pradesh
Age-standardized,Rural,Diabetes,Schooling,Primary,Andhra Pradesh,10.3,9.1,11.6,"10.3 (9.1, 11.6)",28,Andhra Pradesh
Age-standardized,Rural,Diabetes,Schooling,Secondary,Andhra Pradesh,6.9,6.2,7.7,"6.9 (6.2, 7.7)",28,Andhra Pradesh
Age-standardized,Urban,Diabetes,Schooling,Higher,Andhra Pradesh,8.6,6.8,10.4,"8.6 (6.8, 10.4)",28,Andhra Pradesh
Age-standardized,Urban,Diabetes,Schooling,No education,Andhra Pradesh,15.1,12.9,17.3,"15.1 (12.9, 17.3)",28,Andhra Pradesh
Age-standardized,Urban,Diabetes,Schooling,Primary,Andhra Pradesh,17.6,14.5,20.8,"17.6 (14.5, 20.8)",28,Andhra Pradesh
Age-standardized,Urban,Diabetes,Schooling,Secondary,Andhra Pradesh,13.3,11.6,14.9,"13.3 (11.6, 14.9)",28,Andhra Pradesh
Age-standardized,Rural,Diabetes,Schooling,Higher,Karnataka,3.8,3.1,4.5,"3.8 (3.1, 4.5)",29,Karnataka
Age-standardized,Rural,Diabetes,Schooling,No education,Karnataka,6,5.5,6.5,"6 (5.5, 6.5)",29,Karnataka
Age-standardized,Rural,Diabetes,Schooling,Primary,Karnataka,7,6.3,7.8,"7 (6.3, 7.8)",29,Karnataka
Age-standardized,Rural,Diabetes,Schooling,Secondary,Karnataka,4.6,4.3,5,"4.6 (4.3, 5)",29,Karnataka
Age-standardized,Urban,Diabetes,Schooling,Higher,Karnataka,5.6,4.3,7,"5.6 (4.3, 7)",29,Karnataka
Age-standardized,Urban,Diabetes,Schooling,No education,Karnataka,10.9,9.2,12.5,"10.9 (9.2, 12.5)",29,Karnataka
Age-standardized,Urban,Diabetes,Schooling,Primary,Karnataka,13.9,11.5,16.2,"13.9 (11.5, 16.2)",29,Karnataka
Age-standardized,Urban,Diabetes,Schooling,Secondary,Karnataka,8.2,7.2,9.1,"8.2 (7.2, 9.1)",29,Karnataka
Age-standardized,Rural,Diabetes,Schooling,Higher,Goa,4.9,2.5,7.3,"4.9 (2.5, 7.3)",30,Goa
Age-standardized,Rural,Diabetes,Schooling,No education,Goa,19.5,14.5,24.4,"19.5 (14.5, 24.4)",30,Goa
Age-standardized,Rural,Diabetes,Schooling,Primary,Goa,16.3,10.8,21.9,"16.3 (10.8, 21.9)",30,Goa
Age-standardized,Rural,Diabetes,Schooling,Secondary,Goa,9.7,7.5,11.8,"9.7 (7.5, 11.8)",30,Goa
Age-standardized,Urban,Diabetes,Schooling,Higher,Goa,6.7,4.7,8.6,"6.7 (4.7, 8.6)",30,Goa
Age-standardized,Urban,Diabetes,Schooling,No education,Goa,13.7,9.4,18.1,"13.7 (9.4, 18.1)",30,Goa
Age-standardized,Urban,Diabetes,Schooling,Primary,Goa,16.3,11.4,21.2,"16.3 (11.4, 21.2)",30,Goa
Age-standardized,Urban,Diabetes,Schooling,Secondary,Goa,10.3,8.4,12.3,"10.3 (8.4, 12.3)",30,Goa
Age-standardized,Rural,Diabetes,Schooling,Higher,Lakshadweep,5.6,2,9.2,"5.6 (2, 9.2)",31,Lakshadweep
Age-standardized,Rural,Diabetes,Schooling,No education,Lakshadweep,22,-1.9,45.9,"22 (-1.9, 45.9)",31,Lakshadweep
Age-standardized,Rural,Diabetes,Schooling,Primary,Lakshadweep,19.4,13.9,25,"19.4 (13.9, 25)",31,Lakshadweep
Age-standardized,Rural,Diabetes,Schooling,Secondary,Lakshadweep,7,5.3,8.6,"7 (5.3, 8.6)",31,Lakshadweep
Age-standardized,Urban,Diabetes,Schooling,Higher,Lakshadweep,4.9,2.9,6.9,"4.9 (2.9, 6.9)",31,Lakshadweep
Age-standardized,Urban,Diabetes,Schooling,No education,Lakshadweep,22.4,14.1,30.8,"22.4 (14.1, 30.8)",31,Lakshadweep
Age-standardized,Urban,Diabetes,Schooling,Primary,Lakshadweep,20.3,15.4,25.1,"20.3 (15.4, 25.1)",31,Lakshadweep
Age-standardized,Urban,Diabetes,Schooling,Secondary,Lakshadweep,7.1,5.6,8.5,"7.1 (5.6, 8.5)",31,Lakshadweep
