Level1,Level2,Level3,REGNAME,REGCODE,estimate,lci,uci,est_ci,nfhs5_statecode,nfhs5_statename
Age-standardized,Diabetes,Total,Jaunpur,194,9.9,6.5,13.4,"9.9 (6.5, 13.4)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Ghazipur,195,6.7,4.4,8.9,"6.7 (4.4, 8.9)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Chandauli,196,3.7,2.3,5.1,"3.7 (2.3, 5.1)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Varanasi,197,6.6,4.1,9.1,"6.6 (4.1, 9.1)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Sant Ravidas Nagar,198,5,3.4,6.6,"5 (3.4, 6.6)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Mirzapur,199,7.3,4.9,9.6,"7.3 (4.9, 9.6)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Sonbhadra,200,4,1.9,6.1,"4 (1.9, 6.1)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Etah,201,2.3,1.5,3.2,"2.3 (1.5, 3.2)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Kanshiram Nagar,202,2.4,1.6,3.2,"2.4 (1.6, 3.2)",9,Uttar Pradesh
Age-standardized,Diabetes,Total,Pashchim Champaran,203,4.8,3.2,6.5,"4.8 (3.2, 6.5)",10,Bihar
Age-standardized,Diabetes,Total,Purba Champaran,204,5.5,4.1,6.9,"5.5 (4.1, 6.9)",10,Bihar
Age-standardized,Diabetes,Total,Sheohar,205,2.3,1.5,3,"2.3 (1.5, 3)",10,Bihar
Age-standardized,Diabetes,Total,Sitamarhi,206,3.7,2.4,5.1,"3.7 (2.4, 5.1)",10,Bihar
Age-standardized,Diabetes,Total,Madhubani,207,5.3,3.7,7,"5.3 (3.7, 7)",10,Bihar
Age-standardized,Diabetes,Total,Supaul,208,4.4,3.3,5.6,"4.4 (3.3, 5.6)",10,Bihar
Age-standardized,Diabetes,Total,Araria,209,4.8,3.8,5.8,"4.8 (3.8, 5.8)",10,Bihar
Age-standardized,Diabetes,Total,Kishanganj,210,5.5,4.1,6.8,"5.5 (4.1, 6.8)",10,Bihar
Age-standardized,Diabetes,Total,Purnia,211,8.2,5.2,11.3,"8.2 (5.2, 11.3)",10,Bihar
Age-standardized,Diabetes,Total,Katihar,212,4.2,3,5.4,"4.2 (3, 5.4)",10,Bihar
Age-standardized,Diabetes,Total,Madhepura,213,4.2,3.2,5.3,"4.2 (3.2, 5.3)",10,Bihar
Age-standardized,Diabetes,Total,Saharsa,214,3.3,2.4,4.3,"3.3 (2.4, 4.3)",10,Bihar
Age-standardized,Diabetes,Total,Darbhanga,215,5.7,3.8,7.7,"5.7 (3.8, 7.7)",10,Bihar
Age-standardized,Diabetes,Total,Muzaffarpur,216,7.3,5,9.6,"7.3 (5, 9.6)",10,Bihar
Age-standardized,Diabetes,Total,Gopalganj,217,5.8,4.2,7.3,"5.8 (4.2, 7.3)",10,Bihar
Age-standardized,Diabetes,Total,Siwan,218,4.9,3.7,6,"4.9 (3.7, 6)",10,Bihar
Age-standardized,Diabetes,Total,Saran,219,7.3,5.5,9,"7.3 (5.5, 9)",10,Bihar
Age-standardized,Diabetes,Total,Vaishali,220,9.2,6.4,12,"9.2 (6.4, 12)",10,Bihar
Age-standardized,Diabetes,Total,Samastipur,221,4.5,3.3,5.7,"4.5 (3.3, 5.7)",10,Bihar
Age-standardized,Diabetes,Total,Begusarai,222,9,6,12.1,"9 (6, 12.1)",10,Bihar
Age-standardized,Diabetes,Total,Khagaria,223,5.3,4.1,6.5,"5.3 (4.1, 6.5)",10,Bihar
Age-standardized,Diabetes,Total,Bhagalpur,224,5.3,4,6.5,"5.3 (4, 6.5)",10,Bihar
Age-standardized,Diabetes,Total,Banka,225,5.8,3.4,8.1,"5.8 (3.4, 8.1)",10,Bihar
Age-standardized,Diabetes,Total,Munger,226,7.5,5.4,9.6,"7.5 (5.4, 9.6)",10,Bihar
Age-standardized,Diabetes,Total,Lakhisarai,227,5,3.5,6.5,"5 (3.5, 6.5)",10,Bihar
Age-standardized,Diabetes,Total,Sheikhpura,228,3.9,2.4,5.4,"3.9 (2.4, 5.4)",10,Bihar
Age-standardized,Diabetes,Total,Nalanda,229,3.5,2.2,4.8,"3.5 (2.2, 4.8)",10,Bihar
Age-standardized,Diabetes,Total,Patna,230,6.4,5,7.9,"6.4 (5, 7.9)",10,Bihar
Age-standardized,Diabetes,Total,Bhojpur,231,6.1,4.5,7.7,"6.1 (4.5, 7.7)",10,Bihar
Age-standardized,Diabetes,Total,Buxer,232,4,2.7,5.3,"4 (2.7, 5.3)",10,Bihar
Age-standardized,Diabetes,Total,Kaimur (Bhabua),233,1.7,1.1,2.3,"1.7 (1.1, 2.3)",10,Bihar
Age-standardized,Diabetes,Total,Rohtas,234,3.4,2.6,4.1,"3.4 (2.6, 4.1)",10,Bihar
Age-standardized,Diabetes,Total,Aurangabad,235,3.1,2,4.2,"3.1 (2, 4.2)",10,Bihar
Age-standardized,Diabetes,Total,Gaya,236,2.2,1.3,3.1,"2.2 (1.3, 3.1)",10,Bihar
Age-standardized,Diabetes,Total,Nawada,237,4.4,1.9,7,"4.4 (1.9, 7)",10,Bihar
Age-standardized,Diabetes,Total,Jamui,238,5.7,3.1,8.3,"5.7 (3.1, 8.3)",10,Bihar
Age-standardized,Diabetes,Total,Jehanabad,239,2.7,2,3.5,"2.7 (2, 3.5)",10,Bihar
Age-standardized,Diabetes,Total,Arwal,240,3.5,2.4,4.7,"3.5 (2.4, 4.7)",10,Bihar
Age-standardized,Diabetes,Total,North District,241,4.4,3.2,5.7,"4.4 (3.2, 5.7)",11,Sikkim
Age-standardized,Diabetes,Total,West District,242,3.6,2,5.3,"3.6 (2, 5.3)",11,Sikkim
Age-standardized,Diabetes,Total,South District,243,5.6,4.5,6.7,"5.6 (4.5, 6.7)",11,Sikkim
Age-standardized,Diabetes,Total,East District,244,7.8,6,9.5,"7.8 (6, 9.5)",11,Sikkim
Age-standardized,Diabetes,Total,Tawang,245,2.4,1.3,3.4,"2.4 (1.3, 3.4)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,West Kameng,246,1.4,0.8,2,"1.4 (0.8, 2)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,East Kameng,247,6.6,3.4,9.9,"6.6 (3.4, 9.9)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Papum Pare,248,8.4,5.6,11.3,"8.4 (5.6, 11.3)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Upper Subansiri,249,6.1,2.8,9.4,"6.1 (2.8, 9.4)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Upper Siang,252,2,1.1,2.8,"2 (1.1, 2.8)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Changlang,253,1.8,1.2,2.4,"1.8 (1.2, 2.4)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Lower Subansiri,255,8.8,3.7,13.9,"8.8 (3.7, 13.9)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Dibang Valley,257,4.1,2.2,6.1,"4.1 (2.2, 6.1)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Lower Dibang Valley,258,3.2,2.3,4.1,"3.2 (2.3, 4.1)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Anjaw,260,1.3,0.8,1.8,"1.3 (0.8, 1.8)",12,Arunachal Pradesh
Age-standardized,Diabetes,Total,Mon,261,1.4,0.8,2,"1.4 (0.8, 2)",13,Nagaland
Age-standardized,Diabetes,Total,Mokokchung,262,1.9,1.2,2.6,"1.9 (1.2, 2.6)",13,Nagaland
Age-standardized,Diabetes,Total,Zunheboto,263,1.7,1,2.4,"1.7 (1, 2.4)",13,Nagaland
Age-standardized,Diabetes,Total,Wokha,264,2.5,1.6,3.4,"2.5 (1.6, 3.4)",13,Nagaland
Age-standardized,Diabetes,Total,Dimapur,265,7.3,5.1,9.5,"7.3 (5.1, 9.5)",13,Nagaland
Age-standardized,Diabetes,Total,Phek,266,0.9,0.5,1.3,"0.9 (0.5, 1.3)",13,Nagaland
Age-standardized,Diabetes,Total,Tuensang,267,1.9,0.8,3,"1.9 (0.8, 3)",13,Nagaland
Age-standardized,Diabetes,Total,Longleng,268,1.3,0.6,2,"1.3 (0.6, 2)",13,Nagaland
Age-standardized,Diabetes,Total,Kiphire,269,1.2,0.7,1.8,"1.2 (0.7, 1.8)",13,Nagaland
Age-standardized,Diabetes,Total,Kohima,270,3,1.8,4.1,"3 (1.8, 4.1)",13,Nagaland
Age-standardized,Diabetes,Total,Peren,271,4.3,2.7,5.8,"4.3 (2.7, 5.8)",13,Nagaland
Age-standardized,Diabetes,Total,Senapati,272,3.6,2.7,4.5,"3.6 (2.7, 4.5)",14,Manipur
Age-standardized,Diabetes,Total,Tamenglong,273,3.7,2.7,4.8,"3.7 (2.7, 4.8)",14,Manipur
Age-standardized,Diabetes,Total,Churachandpur,274,4,2.9,5.1,"4 (2.9, 5.1)",14,Manipur
Age-standardized,Diabetes,Total,Bishnupur,275,5.8,4.5,7.1,"5.8 (4.5, 7.1)",14,Manipur
Age-standardized,Diabetes,Total,Thoubal,276,4.9,3.8,6,"4.9 (3.8, 6)",14,Manipur
Age-standardized,Diabetes,Total,Imphal West,277,8.4,6.7,10.1,"8.4 (6.7, 10.1)",14,Manipur
Age-standardized,Diabetes,Total,Imphal East,278,7.9,6.5,9.3,"7.9 (6.5, 9.3)",14,Manipur
Age-standardized,Diabetes,Total,Ukhrul,279,2.5,1.6,3.4,"2.5 (1.6, 3.4)",14,Manipur
Age-standardized,Diabetes,Total,Chandel,280,5.4,4.2,6.5,"5.4 (4.2, 6.5)",14,Manipur
Age-standardized,Diabetes,Total,Mamit,281,4.2,3.1,5.4,"4.2 (3.1, 5.4)",15,Mizoram
Age-standardized,Diabetes,Total,Kolasib,282,3.8,2.8,4.8,"3.8 (2.8, 4.8)",15,Mizoram
Age-standardized,Diabetes,Total,Aizawl,283,8.3,6.6,10.1,"8.3 (6.6, 10.1)",15,Mizoram
Age-standardized,Diabetes,Total,Champhai,284,3.9,2.9,4.8,"3.9 (2.9, 4.8)",15,Mizoram
Age-standardized,Diabetes,Total,Serchhip,285,4.9,3.9,6,"4.9 (3.9, 6)",15,Mizoram
Age-standardized,Diabetes,Total,Lunglei,286,4.3,3.1,5.4,"4.3 (3.1, 5.4)",15,Mizoram
Age-standardized,Diabetes,Total,Lawngtlai,287,2.9,1.8,4,"2.9 (1.8, 4)",15,Mizoram
Age-standardized,Diabetes,Total,Saiha,288,2.6,1.8,3.5,"2.6 (1.8, 3.5)",15,Mizoram
Age-standardized,Diabetes,Total,Dhalai,291,3.3,2.3,4.4,"3.3 (2.3, 4.4)",16,Tripura
Age-standardized,Diabetes,Total,South Garo Hills,295,1.3,0.4,2.2,"1.3 (0.4, 2.2)",17,Meghalaya
Age-standardized,Diabetes,Total,Ribhoi,297,2.6,1.5,3.8,"2.6 (1.5, 3.8)",17,Meghalaya
Age-standardized,Diabetes,Total,East Khasi Hills,298,4.4,3.1,5.8,"4.4 (3.1, 5.8)",17,Meghalaya
Age-standardized,Diabetes,Total,Kokrajhar,300,1.8,1,2.6,"1.8 (1, 2.6)",18,Assam
Age-standardized,Diabetes,Total,Goalpara,302,3.8,2.3,5.4,"3.8 (2.3, 5.4)",18,Assam
Age-standardized,Diabetes,Total,Barpeta,303,4.2,2.8,5.5,"4.2 (2.8, 5.5)",18,Assam
Age-standardized,Diabetes,Total,Morigaon,304,3.3,2.2,4.3,"3.3 (2.2, 4.3)",18,Assam
Age-standardized,Diabetes,Total,Lakhimpur,307,3.2,2.1,4.2,"3.2 (2.1, 4.2)",18,Assam
Age-standardized,Diabetes,Total,Dhemaji,308,2.2,1.5,3,"2.2 (1.5, 3)",18,Assam
Age-standardized,Diabetes,Total,Tinsukia,309,3.8,2.8,4.8,"3.8 (2.8, 4.8)",18,Assam
Age-standardized,Diabetes,Total,Dibrugarh,310,6.3,4.6,7.9,"6.3 (4.6, 7.9)",18,Assam
Age-standardized,Diabetes,Total,Golaghat,313,5,3.6,6.3,"5 (3.6, 6.3)",18,Assam
Age-standardized,Diabetes,Total,Dima Hasao,315,3.6,1.7,5.4,"3.6 (1.7, 5.4)",18,Assam
Age-standardized,Diabetes,Total,Cachar,316,4.3,3,5.5,"4.3 (3, 5.5)",18,Assam
Age-standardized,Diabetes,Total,Karimganj,317,4,3.1,4.9,"4 (3.1, 4.9)",18,Assam
Age-standardized,Diabetes,Total,Hailakandi,318,5.4,3.9,6.9,"5.4 (3.9, 6.9)",18,Assam
Age-standardized,Diabetes,Total,Bongaigaon,319,4.3,3.1,5.5,"4.3 (3.1, 5.5)",18,Assam
Age-standardized,Diabetes,Total,Chirang,320,3.9,1.8,5.9,"3.9 (1.8, 5.9)",18,Assam
Age-standardized,Diabetes,Total,Kamrup,321,6.6,5.1,8.2,"6.6 (5.1, 8.2)",18,Assam
Age-standardized,Diabetes,Total,Kamrup Metropolitan,322,7.3,5.8,8.8,"7.3 (5.8, 8.8)",18,Assam
Age-standardized,Diabetes,Total,Nalbari,323,6,4.3,7.7,"6 (4.3, 7.7)",18,Assam
Age-standardized,Diabetes,Total,Baksa,324,3.3,2.1,4.4,"3.3 (2.1, 4.4)",18,Assam
Age-standardized,Diabetes,Total,Darrang,325,3.4,2.4,4.4,"3.4 (2.4, 4.4)",18,Assam
Age-standardized,Diabetes,Total,Udalguri,326,3.8,2.6,5.1,"3.8 (2.6, 5.1)",18,Assam
Age-standardized,Diabetes,Total,Darjiling,327,4.3,3.3,5.3,"4.3 (3.3, 5.3)",19,West Bengal
Age-standardized,Diabetes,Total,Jalpaiguri,328,3.2,2.1,4.3,"3.2 (2.1, 4.3)",19,West Bengal
Age-standardized,Diabetes,Total,Koch Bihar,329,3.3,2.3,4.3,"3.3 (2.3, 4.3)",19,West Bengal
Age-standardized,Diabetes,Total,Uttar Dinajpur,330,4.2,3,5.4,"4.2 (3, 5.4)",19,West Bengal
Age-standardized,Diabetes,Total,Dakshin Dinajpur,331,2.7,2,3.4,"2.7 (2, 3.4)",19,West Bengal
Age-standardized,Diabetes,Total,Maldah,332,4.6,3.7,5.5,"4.6 (3.7, 5.5)",19,West Bengal
Age-standardized,Diabetes,Total,Murshidabad,333,4.8,3.5,6.1,"4.8 (3.5, 6.1)",19,West Bengal
Age-standardized,Diabetes,Total,Birbhum,334,4,2.9,5.1,"4 (2.9, 5.1)",19,West Bengal
Age-standardized,Diabetes,Total,Nadia,336,4.9,3.8,6.1,"4.9 (3.8, 6.1)",19,West Bengal
Age-standardized,Diabetes,Total,North Twenty Four Parganas,337,4.7,3.6,5.7,"4.7 (3.6, 5.7)",19,West Bengal
Age-standardized,Diabetes,Total,Hugli,338,6.9,5.5,8.3,"6.9 (5.5, 8.3)",19,West Bengal
Age-standardized,Diabetes,Total,Bankura,339,4.9,3.9,5.9,"4.9 (3.9, 5.9)",19,West Bengal
Age-standardized,Diabetes,Total,Puruliya,340,3.7,2.9,4.6,"3.7 (2.9, 4.6)",19,West Bengal
Age-standardized,Diabetes,Total,Haora,341,5,3.8,6.2,"5 (3.8, 6.2)",19,West Bengal
Age-standardized,Diabetes,Total,Kolkata,342,6.6,4.7,8.5,"6.6 (4.7, 8.5)",19,West Bengal
Age-standardized,Diabetes,Total,South Twenty Four Parganas,343,5.9,4.6,7.2,"5.9 (4.6, 7.2)",19,West Bengal
Age-standardized,Diabetes,Total,Paschim Medinipur,344,5.5,3.9,7.1,"5.5 (3.9, 7.1)",19,West Bengal
Age-standardized,Diabetes,Total,Purba Medinipur,345,7.6,6,9.1,"7.6 (6, 9.1)",19,West Bengal
Age-standardized,Diabetes,Total,Garhwa,346,4.4,2.9,5.9,"4.4 (2.9, 5.9)",20,Jharkhand
Age-standardized,Diabetes,Total,Chatra,347,3.7,2.5,4.9,"3.7 (2.5, 4.9)",20,Jharkhand
Age-standardized,Diabetes,Total,Kodarma,348,5.5,3.9,7.2,"5.5 (3.9, 7.2)",20,Jharkhand
Age-standardized,Diabetes,Total,Giridih,349,4,2.5,5.4,"4 (2.5, 5.4)",20,Jharkhand
Age-standardized,Diabetes,Total,Deoghar,350,4.6,3.3,5.8,"4.6 (3.3, 5.8)",20,Jharkhand
Age-standardized,Diabetes,Total,Godda,351,3.2,2.1,4.3,"3.2 (2.1, 4.3)",20,Jharkhand
Age-standardized,Diabetes,Total,Sahibganj,352,5.1,3.4,6.9,"5.1 (3.4, 6.9)",20,Jharkhand
Age-standardized,Diabetes,Total,Pakur,353,4,3,5.1,"4 (3, 5.1)",20,Jharkhand
Age-standardized,Diabetes,Total,Dhanbad,354,8.6,6.6,10.7,"8.6 (6.6, 10.7)",20,Jharkhand
Age-standardized,Diabetes,Total,Bokaro,355,6.8,5.2,8.5,"6.8 (5.2, 8.5)",20,Jharkhand
Age-standardized,Diabetes,Total,Lohardaga,356,3.4,2.3,4.4,"3.4 (2.3, 4.4)",20,Jharkhand
Age-standardized,Diabetes,Total,Purbi Singhbhum,357,4.4,2.9,5.9,"4.4 (2.9, 5.9)",20,Jharkhand
Age-standardized,Diabetes,Total,Palamu,358,4.3,2.8,5.8,"4.3 (2.8, 5.8)",20,Jharkhand
Age-standardized,Diabetes,Total,Latehar,359,3.7,2.1,5.3,"3.7 (2.1, 5.3)",20,Jharkhand
Age-standardized,Diabetes,Total,Hazaribagh,360,4.6,3.4,5.9,"4.6 (3.4, 5.9)",20,Jharkhand
Age-standardized,Diabetes,Total,Ramgarh,361,6.7,4.9,8.6,"6.7 (4.9, 8.6)",20,Jharkhand
Age-standardized,Diabetes,Total,Dumka,362,4.3,1.8,6.7,"4.3 (1.8, 6.7)",20,Jharkhand
Age-standardized,Diabetes,Total,Jamtara,363,4.8,3,6.7,"4.8 (3, 6.7)",20,Jharkhand
Age-standardized,Diabetes,Total,Ranchi,364,3.1,2.4,3.9,"3.1 (2.4, 3.9)",20,Jharkhand
Age-standardized,Diabetes,Total,Khunti,365,3.2,1.1,5.3,"3.2 (1.1, 5.3)",20,Jharkhand
Age-standardized,Diabetes,Total,Gumla,366,6.3,1.4,11.3,"6.3 (1.4, 11.3)",20,Jharkhand
Age-standardized,Diabetes,Total,Simdega,367,4.2,1.7,6.7,"4.2 (1.7, 6.7)",20,Jharkhand
Age-standardized,Diabetes,Total,Pashchimi Singhbhum,368,5.3,1.9,8.7,"5.3 (1.9, 8.7)",20,Jharkhand
Age-standardized,Diabetes,Total,Saraikela-Kharsawan,369,9.7,3.6,15.9,"9.7 (3.6, 15.9)",20,Jharkhand
Age-standardized,Diabetes,Total,Bargarh,370,3.9,2.9,4.9,"3.9 (2.9, 4.9)",21,Odisha
Age-standardized,Diabetes,Total,Jharsuguda,371,6.3,5,7.7,"6.3 (5, 7.7)",21,Odisha
Age-standardized,Diabetes,Total,Sambalpur,372,3.3,2.4,4.2,"3.3 (2.4, 4.2)",21,Odisha
Age-standardized,Diabetes,Total,Debagarh,373,4,2.9,5.2,"4 (2.9, 5.2)",21,Odisha
Age-standardized,Diabetes,Total,Sundargarh,374,4.5,3.3,5.7,"4.5 (3.3, 5.7)",21,Odisha
Age-standardized,Diabetes,Total,Kendujhar,375,5.5,2.9,8,"5.5 (2.9, 8)",21,Odisha
Age-standardized,Diabetes,Total,Mayurbhanj,376,3.7,2.6,4.9,"3.7 (2.6, 4.9)",21,Odisha
Age-standardized,Diabetes,Total,Baleshwar,377,4.7,3.2,6.1,"4.7 (3.2, 6.1)",21,Odisha
Age-standardized,Diabetes,Total,Bhadrak,378,5.7,4.6,6.7,"5.7 (4.6, 6.7)",21,Odisha
Age-standardized,Diabetes,Total,Kendrapara,379,7.8,6,9.5,"7.8 (6, 9.5)",21,Odisha
Age-standardized,Diabetes,Total,Jagatsinghapur,380,9.9,7.6,12.2,"9.9 (7.6, 12.2)",21,Odisha
Age-standardized,Diabetes,Total,Cuttack,381,8.4,6.1,10.7,"8.4 (6.1, 10.7)",21,Odisha
Age-standardized,Diabetes,Total,Jajapur,382,7.1,5.3,8.9,"7.1 (5.3, 8.9)",21,Odisha
Age-standardized,Diabetes,Total,Dhenkanal,383,5.1,3.8,6.4,"5.1 (3.8, 6.4)",21,Odisha
Age-standardized,Diabetes,Total,Anugul,384,7.6,4.2,11,"7.6 (4.2, 11)",21,Odisha
Age-standardized,Diabetes,Total,Nayagarh,385,6.2,5.2,7.1,"6.2 (5.2, 7.1)",21,Odisha
Age-standardized,Diabetes,Total,Khordha,386,9.2,7.6,10.9,"9.2 (7.6, 10.9)",21,Odisha
Age-standardized,Diabetes,Total,Puri,387,6.9,5.5,8.3,"6.9 (5.5, 8.3)",21,Odisha
Age-standardized,Diabetes,Total,Ganjam,388,5.9,4.3,7.6,"5.9 (4.3, 7.6)",21,Odisha
Age-standardized,Diabetes,Total,Gajapati,389,2.7,1.4,3.9,"2.7 (1.4, 3.9)",21,Odisha
Age-standardized,Diabetes,Total,Kandhamal,390,2.2,1.2,3.3,"2.2 (1.2, 3.3)",21,Odisha
Age-standardized,Diabetes,Total,Baudh,391,2.8,2,3.6,"2.8 (2, 3.6)",21,Odisha
Age-standardized,Diabetes,Total,Subarnapur,392,2.8,2.1,3.5,"2.8 (2.1, 3.5)",21,Odisha
Age-standardized,Diabetes,Total,Balangir,393,2.2,1.5,2.9,"2.2 (1.5, 2.9)",21,Odisha
Age-standardized,Diabetes,Total,Nuapada,394,2.7,2,3.5,"2.7 (2, 3.5)",21,Odisha
Age-standardized,Diabetes,Total,Kalahandi,395,3.1,2,4.2,"3.1 (2, 4.2)",21,Odisha
Age-standardized,Diabetes,Total,Rayagada,396,4.5,3,6.1,"4.5 (3, 6.1)",21,Odisha
Age-standardized,Diabetes,Total,Nabarangapur,397,1.8,0.9,2.7,"1.8 (0.9, 2.7)",21,Odisha
Age-standardized,Diabetes,Total,Koraput,398,2.4,1.3,3.4,"2.4 (1.3, 3.4)",21,Odisha
Age-standardized,Diabetes,Total,Malkangiri,399,3.2,2.2,4.2,"3.2 (2.2, 4.2)",21,Odisha
Age-standardized,Diabetes,Total,Koriya,400,4.2,2.9,5.4,"4.2 (2.9, 5.4)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Jashpur,402,2.1,1.5,2.8,"2.1 (1.5, 2.8)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Raigarh,403,3.8,2.8,4.8,"3.8 (2.8, 4.8)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Korba,404,7.5,4.6,10.4,"7.5 (4.6, 10.4)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Janjgir-Champa,405,6.3,3.8,8.9,"6.3 (3.8, 8.9)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Kabeerdham,407,2.5,1.6,3.4,"2.5 (1.6, 3.4)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Rajnandgaon,408,2.5,1.6,3.4,"2.5 (1.6, 3.4)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Mahasamund,411,3.3,2.4,4.1,"3.3 (2.4, 4.1)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Dhamtari,412,4.6,2.3,6.9,"4.6 (2.3, 6.9)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Uttar Bastar Kanker,413,3.1,2.2,3.9,"3.1 (2.2, 3.9)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Narayanpur,415,2.7,1.2,4.2,"2.7 (1.2, 4.2)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Bijapur,417,3,1.9,4.1,"3 (1.9, 4.1)",22,Chhattisgarh
Age-standardized,Diabetes,Total,Sheopur,418,2,1,3,"2 (1, 3)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Morena,419,3,2,4.1,"3 (2, 4.1)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Bhind,420,2.8,2,3.7,"2.8 (2, 3.7)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Gwalior,421,5.2,3.6,6.8,"5.2 (3.6, 6.8)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Datia,422,3,2.2,3.9,"3 (2.2, 3.9)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Shivpuri,423,2.7,1.7,3.6,"2.7 (1.7, 3.6)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Tikamgarh,424,2.2,0.9,3.5,"2.2 (0.9, 3.5)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Chhatarpur,425,2.4,1.5,3.3,"2.4 (1.5, 3.3)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Panna,426,2.6,1.7,3.4,"2.6 (1.7, 3.4)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Sagar,427,3.4,2.7,4.1,"3.4 (2.7, 4.1)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Damoh,428,4,2.2,5.9,"4 (2.2, 5.9)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Satna,429,3.7,2.4,5,"3.7 (2.4, 5)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Rewa,430,3.9,3,4.9,"3.9 (3, 4.9)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Umaria,431,2,1.3,2.6,"2 (1.3, 2.6)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Neemuch,432,2.7,1.9,3.4,"2.7 (1.9, 3.4)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Mandsaur,433,2.7,2.1,3.4,"2.7 (2.1, 3.4)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Ratlam,434,2.4,1.7,3.1,"2.4 (1.7, 3.1)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Ujjain,435,3.2,2.1,4.3,"3.2 (2.1, 4.3)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Dewas,437,3.6,2.7,4.5,"3.6 (2.7, 4.5)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Dhar,438,2.3,1.2,3.5,"2.3 (1.2, 3.5)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Indore,439,3.5,2.6,4.4,"3.5 (2.6, 4.4)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Khargone (West Nimar),440,1.5,0.9,2.2,"1.5 (0.9, 2.2)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Barwani,441,1.6,0.9,2.3,"1.6 (0.9, 2.3)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Rajgarh,442,3.3,1.9,4.7,"3.3 (1.9, 4.7)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Vidisha,443,3.1,2.2,4.1,"3.1 (2.2, 4.1)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Bhopal,444,7.2,4.2,10.1,"7.2 (4.2, 10.1)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Sehore,445,5.9,3.9,7.9,"5.9 (3.9, 7.9)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Raisen,446,4.1,1.4,6.7,"4.1 (1.4, 6.7)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Betul,447,3.7,2.6,4.8,"3.7 (2.6, 4.8)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Harda,448,3,2.2,3.8,"3 (2.2, 3.8)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Hoshangabad,449,5.6,4.1,7.2,"5.6 (4.1, 7.2)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Katni,450,3.1,2.2,4,"3.1 (2.2, 4)",23,Madhya Pradesh
Age-standardized,Diabetes,Total,Jabalpur,451,3.8,0.9,6.7,"3.8 (0.9, 6.7)",23,Madhya Pradesh
